Leitura,Data,Hora,Temperatura(C),Umidade(%)
604,2025-10-05,14:54:52,31.90,33.80
605,2025-10-05,14:55:12,31.80,34.20
606,2025-10-05,14:55:32,31.80,34.70
607,2025-10-05,14:55:52,31.70,35.10
608,2025-10-05,14:56:12,31.70,35.00
609,2025-10-05,14:56:32,31.60,35.60
610,2025-10-05,14:56:52,31.60,37.70
611,2025-10-05,14:57:12,31.60,38.60
612,2025-10-05,14:57:32,31.70,38.70
613,2025-10-05,14:57:52,31.70,39.20
614,2025-10-05,14:58:12,31.70,38.30
615,2025-10-05,14:58:32,31.70,37.90
616,2025-10-05,14:58:52,31.70,38.00
617,2025-10-05,14:59:12,31.70,38.60
618,2025-10-05,14:59:32,31.70,38.90
619,2025-10-05,14:59:52,31.70,38.60
620,2025-10-05,15:00:12,31.70,37.40
621,2025-10-05,15:00:32,31.70,37.60
622,2025-10-05,15:00:52,31.70,37.10
623,2025-10-05,15:01:12,31.70,35.60
624,2025-10-05,15:01:32,31.80,34.70
625,2025-10-05,15:01:52,31.80,34.90
626,2025-10-05,15:02:12,31.90,34.80
627,2025-10-05,15:02:32,31.90,34.40
628,2025-10-05,15:02:52,32.00,33.60
629,2025-10-05,15:03:12,32.10,33.70
630,2025-10-05,15:03:32,32.10,33.80
631,2025-10-05,15:03:52,32.30,34.10
632,2025-10-05,15:04:12,32.40,34.00
633,2025-10-05,15:04:32,32.50,33.70
634,2025-10-05,15:04:52,32.60,33.70
635,2025-10-05,15:05:12,32.70,33.60
636,2025-10-05,15:05:32,32.90,33.70
637,2025-10-05,15:05:52,33.00,33.30
638,2025-10-05,15:06:12,33.00,33.30
639,2025-10-05,15:06:32,33.00,33.40
640,2025-10-05,15:06:52,33.00,34.10
641,2025-10-05,15:07:12,32.90,34.80
642,2025-10-05,15:07:32,32.80,35.30
643,2025-10-05,15:07:52,32.80,34.50
644,2025-10-05,15:08:12,32.70,34.00
645,2025-10-05,15:08:32,32.70,34.80
646,2025-10-05,15:08:52,32.70,34.70
647,2025-10-05,15:09:12,32.70,34.80
648,2025-10-05,15:09:32,32.70,34.80
649,2025-10-05,15:09:52,32.70,35.10
650,2025-10-05,15:10:12,32.70,35.20
651,2025-10-05,15:10:32,32.70,35.40
652,2025-10-05,15:10:52,32.70,34.30
653,2025-10-05,15:11:12,32.60,34.60
654,2025-10-05,15:11:32,32.60,34.90
655,2025-10-05,15:11:52,32.50,35.30
656,2025-10-05,15:12:12,32.50,35.40
657,2025-10-05,15:12:32,32.40,35.80
658,2025-10-05,15:12:52,32.40,34.10
659,2025-10-05,15:13:12,32.30,35.20
660,2025-10-05,15:13:32,32.30,34.80
661,2025-10-05,15:13:52,32.20,34.80
662,2025-10-05,15:14:12,32.20,36.10
663,2025-10-05,15:14:32,32.20,36.20
664,2025-10-05,15:14:52,32.20,36.10
665,2025-10-05,15:15:12,32.10,35.10
666,2025-10-05,15:15:32,32.00,35.50
667,2025-10-05,15:15:52,32.00,35.80
668,2025-10-05,15:16:12,32.00,35.40
669,2025-10-05,15:16:32,32.00,35.10
670,2025-10-05,15:16:52,31.90,34.90
671,2025-10-05,15:17:12,31.90,34.90
672,2025-10-05,15:17:32,31.90,33.90
673,2025-10-05,15:17:52,31.90,32.60
674,2025-10-05,15:18:12,31.90,32.30
675,2025-10-05,15:18:32,31.90,32.80
676,2025-10-05,15:18:52,31.80,32.50
677,2025-10-05,15:19:12,31.80,32.50
678,2025-10-05,15:19:32,31.80,32.60
679,2025-10-05,15:19:52,31.80,33.10
680,2025-10-05,15:20:12,31.70,33.20
681,2025-10-05,15:20:32,31.70,33.60
682,2025-10-05,15:20:52,31.60,34.00
683,2025-10-05,15:21:12,31.60,34.50
684,2025-10-05,15:21:32,31.60,34.80
685,2025-10-05,15:21:52,31.50,33.80
686,2025-10-05,15:22:12,31.50,33.40
687,2025-10-05,15:22:32,31.50,33.30
688,2025-10-05,15:22:52,31.50,34.10
689,2025-10-05,15:23:12,31.50,34.30
690,2025-10-05,15:23:32,31.50,34.30
691,2025-10-05,15:23:52,31.50,34.20
692,2025-10-05,15:24:12,31.50,33.50
693,2025-10-05,15:24:32,31.50,34.00
694,2025-10-05,15:24:52,31.50,34.60
695,2025-10-05,15:25:12,31.40,34.80
696,2025-10-05,15:25:32,31.40,35.40
697,2025-10-05,15:25:52,31.40,35.50
698,2025-10-05,15:26:12,31.40,34.80
699,2025-10-05,15:26:32,31.60,34.70
700,2025-10-05,15:26:52,31.70,34.10
701,2025-10-05,15:27:12,31.80,33.10
702,2025-10-05,15:27:32,31.90,33.70
703,2025-10-05,15:27:52,31.90,34.00
704,2025-10-05,15:28:12,32.00,34.60
705,2025-10-05,15:28:32,32.10,33.60
706,2025-10-05,15:28:52,32.20,32.60
707,2025-10-05,15:29:12,32.30,32.00
708,2025-10-05,15:29:32,32.30,32.10
709,2025-10-05,15:29:52,32.30,31.80
710,2025-10-05,15:30:12,32.40,31.50
711,2025-10-05,15:30:32,32.40,31.60
712,2025-10-05,15:30:52,32.50,31.60
713,2025-10-05,15:31:12,32.40,31.10
714,2025-10-05,15:31:32,32.40,31.20
715,2025-10-05,15:31:52,32.40,31.40
716,2025-10-05,15:32:12,32.40,31.80
717,2025-10-05,15:32:32,32.30,32.80
718,2025-10-05,15:32:52,32.30,33.50
719,2025-10-05,15:33:12,32.20,34.00
720,2025-10-05,15:33:32,32.10,34.20
721,2025-10-05,15:33:52,32.10,34.10
722,2025-10-05,15:34:12,32.10,33.40
723,2025-10-05,15:34:32,32.00,32.70
724,2025-10-05,15:34:52,32.00,32.90
725,2025-10-05,15:35:12,32.00,33.80
726,2025-10-05,15:35:32,31.90,34.10
727,2025-10-05,15:35:52,31.90,33.50
728,2025-10-05,15:36:12,32.00,34.00
729,2025-10-05,15:36:32,32.10,33.90
730,2025-10-05,15:36:52,32.10,34.30
731,2025-10-05,15:37:12,32.20,34.40
732,2025-10-05,15:37:32,32.20,34.20
733,2025-10-05,15:37:52,32.30,33.40
734,2025-10-05,15:38:12,32.40,33.70
735,2025-10-05,15:38:32,32.40,34.00
736,2025-10-05,15:38:52,32.40,34.00
737,2025-10-05,15:39:12,32.40,34.30
738,2025-10-05,15:39:32,32.40,33.90
739,2025-10-05,15:39:52,32.30,34.30
740,2025-10-05,15:40:12,32.30,34.20
741,2025-10-05,15:40:32,32.20,33.60
742,2025-10-05,15:40:52,32.20,33.50
743,2025-10-05,15:41:12,32.20,34.30
744,2025-10-05,15:41:32,32.10,33.50
745,2025-10-05,15:41:52,32.10,33.10
746,2025-10-05,15:42:12,32.00,32.70
747,2025-10-05,15:42:32,32.00,32.70
748,2025-10-05,15:42:52,31.90,32.50
749,2025-10-05,15:43:12,31.90,32.60
750,2025-10-05,15:43:32,31.90,32.80
751,2025-10-05,15:43:52,31.90,33.20
752,2025-10-05,15:44:12,32.00,33.10
753,2025-10-05,15:44:32,32.00,33.40
754,2025-10-05,15:44:52,31.90,33.00
755,2025-10-05,15:45:12,31.90,33.60
756,2025-10-05,15:45:32,32.00,33.50
757,2025-10-05,15:45:52,32.00,34.00
758,2025-10-05,15:46:12,32.00,33.70
759,2025-10-05,15:46:32,32.00,33.70
760,2025-10-05,15:46:52,32.00,34.50
761,2025-10-05,15:47:12,32.00,34.90
762,2025-10-05,15:47:32,31.90,35.30
763,2025-10-05,15:47:52,31.90,36.50
764,2025-10-05,15:48:12,31.90,36.90
765,2025-10-05,15:48:32,31.80,37.40
766,2025-10-05,15:48:52,31.80,37.50
767,2025-10-05,15:49:12,31.80,36.20
768,2025-10-05,15:49:32,31.80,35.00
769,2025-10-05,15:49:52,31.80,35.30
770,2025-10-05,15:50:12,31.80,35.90
771,2025-10-05,15:50:32,31.80,36.10
772,2025-10-05,15:50:51,31.80,35.20
773,2025-10-05,15:51:11,31.80,34.20
774,2025-10-05,15:51:31,31.80,34.20
775,2025-10-05,15:51:51,31.80,34.00
776,2025-10-05,15:52:11,31.70,33.30
777,2025-10-05,15:52:31,31.70,33.50
778,2025-10-05,15:52:51,31.70,33.60
779,2025-10-05,15:53:11,31.70,33.80
780,2025-10-05,15:53:31,31.60,33.80
781,2025-10-05,15:53:51,31.60,34.40
782,2025-10-05,15:54:11,31.60,34.40
783,2025-10-05,15:54:31,31.50,33.90
784,2025-10-05,15:54:51,31.50,34.00
785,2025-10-05,15:55:11,31.50,34.00
786,2025-10-05,15:55:31,31.40,34.20
787,2025-10-05,15:55:51,31.40,34.40
788,2025-10-05,15:56:11,31.40,34.50
789,2025-10-05,15:56:31,31.40,34.90
790,2025-10-05,15:56:51,31.40,35.10
791,2025-10-05,15:57:11,31.40,35.10
792,2025-10-05,15:57:31,31.40,35.00
793,2025-10-05,15:57:51,31.30,34.80
794,2025-10-05,15:58:11,31.30,34.60
795,2025-10-05,15:58:31,31.30,34.80
796,2025-10-05,15:58:51,31.30,35.00
797,2025-10-05,15:59:11,31.30,35.30
798,2025-10-05,15:59:31,31.30,35.80
799,2025-10-05,15:59:51,31.30,36.20
800,2025-10-05,16:00:11,31.30,36.40
801,2025-10-05,16:00:31,31.30,36.10
802,2025-10-05,16:00:51,31.20,35.40
803,2025-10-05,16:01:11,31.20,35.80
804,2025-10-05,16:01:31,31.20,35.20
805,2025-10-05,16:01:51,31.30,35.20
806,2025-10-05,16:02:11,31.30,35.80
807,2025-10-05,16:02:31,31.30,35.30
808,2025-10-05,16:02:51,31.30,36.10
809,2025-10-05,16:03:11,31.30,35.80
810,2025-10-05,16:03:31,31.30,35.80
811,2025-10-05,16:03:51,31.30,36.10
812,2025-10-05,16:04:11,31.30,35.90
813,2025-10-05,16:04:31,31.30,35.80
814,2025-10-05,16:04:51,31.30,35.60
815,2025-10-05,16:05:11,31.30,35.60
816,2025-10-05,16:05:31,31.30,35.50
817,2025-10-05,16:05:51,31.40,34.90
818,2025-10-05,16:06:11,31.50,35.30
819,2025-10-05,16:06:31,31.50,36.20
820,2025-10-05,16:06:51,31.50,37.10
821,2025-10-05,16:07:11,31.50,37.40
822,2025-10-05,16:07:31,31.50,37.50
823,2025-10-05,16:07:51,31.50,37.10
824,2025-10-05,16:08:11,31.50,37.00
825,2025-10-05,16:08:31,31.60,36.50
826,2025-10-05,16:08:51,31.60,35.80
827,2025-10-05,16:09:11,31.70,35.70
828,2025-10-05,16:09:31,31.70,35.80
829,2025-10-05,16:09:51,31.70,35.80
830,2025-10-05,16:10:11,31.70,35.10
831,2025-10-05,16:10:31,31.70,35.20
832,2025-10-05,16:10:51,31.70,35.40
833,2025-10-05,16:11:11,31.80,35.70
834,2025-10-05,16:11:31,31.70,35.00
835,2025-10-05,16:11:51,31.70,34.80
836,2025-10-05,16:12:11,31.70,34.40
837,2025-10-05,16:12:31,31.70,34.70
838,2025-10-05,16:12:51,31.70,35.40
839,2025-10-05,16:13:11,31.70,34.90
840,2025-10-05,16:13:31,31.60,34.80
841,2025-10-05,16:13:51,31.60,34.80
842,2025-10-05,16:14:11,31.60,34.70
843,2025-10-05,16:14:31,31.60,34.30
844,2025-10-05,16:14:51,31.50,33.90
845,2025-10-05,16:15:11,31.50,33.90
846,2025-10-05,16:15:31,31.50,34.00
847,2025-10-05,16:15:51,31.50,34.10
848,2025-10-05,16:16:11,31.50,34.00
849,2025-10-05,16:16:31,31.40,34.40
850,2025-10-05,16:16:51,31.40,34.20
851,2025-10-05,16:17:11,31.40,34.40
852,2025-10-05,16:17:31,31.40,34.20
853,2025-10-05,16:17:51,31.40,34.40
854,2025-10-05,16:18:11,31.30,34.00
855,2025-10-05,16:18:31,31.30,33.10
856,2025-10-05,16:18:51,31.30,32.80
857,2025-10-05,16:19:11,31.30,32.80
858,2025-10-05,16:19:31,31.30,32.60
859,2025-10-05,16:19:51,31.30,32.60
860,2025-10-05,16:20:11,31.30,32.80
861,2025-10-05,16:20:31,31.30,32.60
862,2025-10-05,16:20:51,31.30,32.40
863,2025-10-05,16:21:11,31.30,32.60
864,2025-10-05,16:21:31,31.30,32.90
865,2025-10-05,16:21:51,31.20,33.00
866,2025-10-05,16:22:11,31.20,33.70
867,2025-10-05,16:22:31,31.20,34.10
868,2025-10-05,16:22:51,31.20,34.00
869,2025-10-05,16:23:11,31.20,33.60
870,2025-10-05,16:23:31,31.20,34.00
871,2025-10-05,16:23:51,31.20,34.40
872,2025-10-05,16:24:11,31.10,34.30
873,2025-10-05,16:24:31,31.10,34.10
874,2025-10-05,16:24:51,31.10,33.80
875,2025-10-05,16:25:11,31.20,33.40
876,2025-10-05,16:25:31,31.10,33.80
877,2025-10-05,16:25:51,31.10,33.90
878,2025-10-05,16:26:11,31.20,33.80
879,2025-10-05,16:26:31,31.20,33.30
880,2025-10-05,16:26:51,31.20,33.60
881,2025-10-05,16:27:11,31.20,33.90
882,2025-10-05,16:27:31,31.20,34.60
883,2025-10-05,16:27:51,31.20,34.70
884,2025-10-05,16:28:11,31.10,35.20
885,2025-10-05,16:28:31,31.10,35.50
886,2025-10-05,16:28:51,31.20,35.10
887,2025-10-05,16:29:11,31.10,35.70
888,2025-10-05,16:29:31,31.10,35.50
889,2025-10-05,16:29:51,31.20,35.00
890,2025-10-05,16:30:11,31.20,34.20
891,2025-10-05,16:30:31,31.20,33.90
892,2025-10-05,16:30:51,31.20,34.30
893,2025-10-05,16:31:11,31.20,34.30
894,2025-10-05,16:31:31,31.20,34.30
895,2025-10-05,16:31:51,31.20,34.00
896,2025-10-05,16:32:11,31.20,34.50
897,2025-10-05,16:32:31,31.10,34.70
898,2025-10-05,16:32:51,31.20,34.80
899,2025-10-05,16:33:11,31.10,34.90
900,2025-10-05,16:33:31,31.20,35.00
901,2025-10-05,16:33:51,31.20,34.80
902,2025-10-05,16:34:11,31.10,34.40
903,2025-10-05,16:34:31,31.10,34.30
904,2025-10-05,16:34:51,31.10,34.50
905,2025-10-05,16:35:11,31.10,34.30
906,2025-10-05,16:35:31,31.10,34.20
907,2025-10-05,16:35:51,31.10,34.50
908,2025-10-05,16:36:11,31.10,34.60
909,2025-10-05,16:36:31,31.10,34.50
910,2025-10-05,16:36:51,31.10,34.60
911,2025-10-05,16:37:11,31.10,34.60
912,2025-10-05,16:37:31,31.10,34.50
913,2025-10-05,16:37:51,31.10,34.20
914,2025-10-05,16:38:11,31.10,33.60
915,2025-10-05,16:38:31,31.10,33.30
916,2025-10-05,16:38:51,31.10,33.80
917,2025-10-05,16:39:11,31.10,34.20
918,2025-10-05,16:39:31,31.10,34.10
919,2025-10-05,16:39:51,31.10,34.30
920,2025-10-05,16:40:11,31.10,34.90
921,2025-10-05,16:40:31,31.10,35.30
922,2025-10-05,16:40:51,31.10,35.30
923,2025-10-05,16:41:11,31.10,35.00
924,2025-10-05,16:41:31,31.10,35.40
925,2025-10-05,16:41:51,31.10,35.00
926,2025-10-05,16:42:11,31.10,34.70
927,2025-10-05,16:42:31,31.10,34.50
928,2025-10-05,16:42:51,31.20,35.30
929,2025-10-05,16:43:11,31.10,36.00
930,2025-10-05,16:43:31,31.10,36.00
931,2025-10-05,16:43:51,31.10,36.30
932,2025-10-05,16:44:11,31.10,36.00
933,2025-10-05,16:44:31,31.10,36.10
934,2025-10-05,16:44:51,31.10,36.60
935,2025-10-05,16:45:11,31.10,36.80
936,2025-10-05,16:45:31,31.10,36.90
937,2025-10-05,16:45:51,31.10,36.60
938,2025-10-05,16:46:11,31.10,36.40
939,2025-10-05,16:46:31,31.10,37.00
940,2025-10-05,16:46:51,31.10,36.60
941,2025-10-05,16:47:11,31.10,36.70
942,2025-10-05,16:47:31,31.10,36.60
943,2025-10-05,16:47:51,31.10,35.90
944,2025-10-05,16:48:11,31.10,36.10
945,2025-10-05,16:48:31,31.10,36.50
946,2025-10-05,16:48:51,31.10,36.40
947,2025-10-05,16:49:11,31.10,35.80
948,2025-10-05,16:49:31,31.10,36.10
949,2025-10-05,16:49:51,31.10,36.00
950,2025-10-05,16:50:11,31.10,36.30
951,2025-10-05,16:50:31,31.10,35.10
952,2025-10-05,16:50:51,31.10,35.10
953,2025-10-05,16:51:11,31.10,35.10
954,2025-10-05,16:51:31,31.20,35.60
955,2025-10-05,16:51:51,31.20,37.10
956,2025-10-05,16:52:11,31.20,38.60
957,2025-10-05,16:52:31,31.10,39.10
958,2025-10-05,16:52:51,31.20,39.50
959,2025-10-05,16:53:11,31.10,39.00
960,2025-10-05,16:53:31,31.10,38.30
961,2025-10-05,16:53:51,31.10,38.00
962,2025-10-05,16:54:11,31.10,36.00
963,2025-10-05,16:54:31,31.20,34.30
964,2025-10-05,16:54:51,31.20,34.40
965,2025-10-05,16:55:11,31.20,36.40
966,2025-10-05,16:55:31,31.20,36.50
967,2025-10-05,16:55:51,31.20,37.30
968,2025-10-05,16:56:11,31.30,34.00
969,2025-10-05,16:56:31,31.40,33.60
970,2025-10-05,16:56:51,31.40,34.70
971,2025-10-05,16:57:11,31.40,35.90
972,2025-10-05,16:57:31,31.40,36.20
973,2025-10-05,16:57:51,31.40,34.90
974,2025-10-05,16:58:11,31.40,37.10
975,2025-10-05,16:58:31,31.40,38.10
976,2025-10-05,16:58:51,31.40,37.80
977,2025-10-05,16:59:11,31.40,37.90
978,2025-10-05,16:59:31,31.30,38.50
979,2025-10-05,16:59:51,31.30,38.30
980,2025-10-05,17:00:11,31.30,38.30
981,2025-10-05,17:00:31,31.20,38.70
982,2025-10-05,17:00:51,31.20,38.90
983,2025-10-05,17:01:11,31.20,38.80
984,2025-10-05,17:01:31,31.20,38.50
985,2025-10-05,17:01:51,31.10,38.10
986,2025-10-05,17:02:11,31.10,37.90
987,2025-10-05,17:02:31,31.10,38.20
988,2025-10-05,17:02:51,31.10,38.30
989,2025-10-05,17:03:11,31.10,38.20
990,2025-10-05,17:03:31,31.10,38.10
991,2025-10-05,17:03:51,31.00,37.70
992,2025-10-05,17:04:11,31.00,37.60
993,2025-10-05,17:04:31,31.00,38.40
994,2025-10-05,17:04:51,31.00,38.40
995,2025-10-05,17:05:11,31.00,38.90
996,2025-10-05,17:05:31,31.00,39.00
997,2025-10-05,17:05:51,31.00,38.70
998,2025-10-05,17:06:11,30.90,38.80
999,2025-10-05,17:06:31,31.00,38.60
1000,2025-10-05,17:06:51,31.00,38.40
1001,2025-10-05,17:07:11,30.90,38.00
1002,2025-10-05,17:07:31,30.90,38.20
1003,2025-10-05,17:07:51,30.90,38.50
1004,2025-10-05,17:08:11,30.90,37.60
1005,2025-10-05,17:08:31,30.90,37.40
1006,2025-10-05,17:08:51,30.90,38.30
1007,2025-10-05,17:09:11,30.90,38.90
1008,2025-10-05,17:09:31,30.90,39.00
1009,2025-10-05,17:09:51,30.90,39.00
1010,2025-10-05,17:10:11,30.90,38.90
1011,2025-10-05,17:10:31,30.80,38.80
1012,2025-10-05,17:10:51,30.80,38.90
1013,2025-10-05,17:11:11,30.80,38.70
1014,2025-10-05,17:11:31,30.80,38.50
1015,2025-10-05,17:11:51,30.80,38.00
1016,2025-10-05,17:12:11,30.80,37.30
1017,2025-10-05,17:12:31,30.80,37.60
1018,2025-10-05,17:12:51,30.80,37.90
1019,2025-10-05,17:13:11,30.80,37.80
1020,2025-10-05,17:13:31,30.70,38.00
1021,2025-10-05,17:13:51,30.70,38.00
1022,2025-10-05,17:14:11,30.70,37.90
1023,2025-10-05,17:14:31,30.70,37.80
1024,2025-10-05,17:14:51,30.70,37.60
1025,2025-10-05,17:15:11,30.70,37.60
1026,2025-10-05,17:15:31,30.70,37.70
1027,2025-10-05,17:15:51,30.70,37.50
1028,2025-10-05,17:16:11,30.70,38.00
1029,2025-10-05,17:16:31,30.70,38.40
1030,2025-10-05,17:16:51,30.60,38.50
1031,2025-10-05,17:17:11,30.60,38.30
1032,2025-10-05,17:17:31,30.60,38.50
1033,2025-10-05,17:17:51,30.60,38.70
1034,2025-10-05,17:18:11,30.60,38.80
1035,2025-10-05,17:18:31,30.60,38.80
1036,2025-10-05,17:18:51,30.60,38.80
1037,2025-10-05,17:19:11,30.60,38.90
1038,2025-10-05,17:19:31,30.60,38.30
1039,2025-10-05,17:19:51,30.60,38.50
1040,2025-10-05,17:20:11,30.60,38.70
1041,2025-10-05,17:20:31,30.60,38.70
1042,2025-10-05,17:20:51,30.60,38.70
1043,2025-10-05,17:21:11,30.50,39.00
1044,2025-10-05,17:21:30,30.50,38.30
1045,2025-10-05,17:21:50,30.50,37.70
1046,2025-10-05,17:22:10,30.50,37.40
1047,2025-10-05,17:22:30,30.60,37.60
1048,2025-10-05,17:22:50,30.50,38.20
1049,2025-10-05,17:23:10,30.60,38.80
1050,2025-10-05,17:23:30,30.60,38.50
1051,2025-10-05,17:23:50,30.60,38.70
1052,2025-10-05,17:24:10,30.60,38.50
1053,2025-10-05,17:24:30,30.60,38.00
1054,2025-10-05,17:24:50,30.60,38.00
1055,2025-10-05,17:25:10,30.50,38.20
1056,2025-10-05,17:25:30,30.50,38.30
1057,2025-10-05,17:25:50,30.50,38.10
1058,2025-10-05,17:26:10,30.50,38.10
1059,2025-10-05,17:26:30,30.50,38.50
1060,2025-10-05,17:26:50,30.50,38.80
1061,2025-10-05,17:27:10,30.40,38.90
1062,2025-10-05,17:27:30,30.40,38.80
1063,2025-10-05,17:27:50,30.40,38.90
1064,2025-10-05,17:28:10,30.40,39.70
1065,2025-10-05,17:28:30,30.40,39.70
1066,2025-10-05,17:28:50,30.30,39.60
1067,2025-10-05,17:29:10,30.30,39.60
1068,2025-10-05,17:29:30,30.30,39.30
1069,2025-10-05,17:29:50,30.30,39.00
1070,2025-10-05,17:30:10,30.30,39.00
1071,2025-10-05,17:30:30,30.30,38.40
1072,2025-10-05,17:30:50,30.30,38.00
1073,2025-10-05,17:31:10,30.30,39.00
1074,2025-10-05,17:31:30,30.20,40.40
1075,2025-10-05,17:31:50,30.20,41.70
1076,2025-10-05,17:32:10,30.20,42.60
1077,2025-10-05,17:32:30,30.20,44.50
1078,2025-10-05,17:32:50,30.20,46.30
1079,2025-10-05,17:33:10,30.10,47.00
1080,2025-10-05,17:33:30,30.10,46.60
1081,2025-10-05,17:33:50,30.10,44.90
1082,2025-10-05,17:34:10,30.10,45.40
1083,2025-10-05,17:34:30,30.10,46.60
1084,2025-10-05,17:34:50,30.10,47.20
1085,2025-10-05,17:35:10,30.00,47.80
1086,2025-10-05,17:35:30,30.00,47.40
1087,2025-10-05,17:35:50,30.00,47.40
1088,2025-10-05,17:36:10,30.00,47.70
1089,2025-10-05,17:36:30,30.00,48.50
1090,2025-10-05,17:36:50,29.90,49.00
1091,2025-10-05,17:37:10,29.90,48.00
1092,2025-10-05,17:37:30,29.90,46.70
1093,2025-10-05,17:37:50,29.90,46.80
1094,2025-10-05,17:38:10,29.80,47.50
1095,2025-10-05,17:38:30,29.80,48.80
1096,2025-10-05,17:38:50,29.80,49.40
1097,2025-10-05,17:39:10,29.80,50.30
1098,2025-10-05,17:39:30,29.80,50.10
1099,2025-10-05,17:39:50,29.70,49.60
1100,2025-10-05,17:40:10,29.70,50.10
1101,2025-10-05,17:40:30,29.70,49.80
1102,2025-10-05,17:40:50,29.70,50.40
1103,2025-10-05,17:41:10,29.70,49.90
1104,2025-10-05,17:41:30,29.60,50.60
1105,2025-10-05,17:41:50,29.60,51.20
1106,2025-10-05,17:42:10,29.60,49.10
1107,2025-10-05,17:42:30,29.50,48.30
1108,2025-10-05,17:42:50,29.50,48.30
1109,2025-10-05,17:43:10,29.50,48.70
1110,2025-10-05,17:43:30,29.50,48.50
1111,2025-10-05,17:43:50,29.40,48.40
1112,2025-10-05,17:44:10,29.40,48.50
1113,2025-10-05,17:44:30,29.40,48.90
1114,2025-10-05,17:44:50,29.30,48.90
1115,2025-10-05,17:45:10,29.30,48.90
1116,2025-10-05,17:45:30,29.30,48.50
1117,2025-10-05,17:45:50,29.30,49.80
1118,2025-10-05,17:46:10,29.20,51.10
1119,2025-10-05,17:46:30,29.20,52.20
1120,2025-10-05,17:46:50,29.20,52.50
1121,2025-10-05,17:47:10,29.20,52.90
1122,2025-10-05,17:47:30,29.20,53.20
1123,2025-10-05,17:47:50,29.10,53.70
1124,2025-10-05,17:48:10,29.10,53.70
1125,2025-10-05,17:48:30,29.10,53.60
1126,2025-10-05,17:48:50,29.10,53.50
1127,2025-10-05,17:49:10,29.00,52.70
1128,2025-10-05,17:49:30,29.00,51.90
1129,2025-10-05,17:49:50,29.00,51.40
1130,2025-10-05,17:50:10,29.00,51.10
1131,2025-10-05,17:50:30,29.00,51.10
1132,2025-10-05,17:50:50,28.90,50.90
1133,2025-10-05,17:51:10,28.90,50.10
1134,2025-10-05,17:51:30,28.90,50.00
1135,2025-10-05,17:51:50,28.90,51.10
1136,2025-10-05,17:52:10,28.90,51.60
1137,2025-10-05,17:52:30,28.80,51.80
1138,2025-10-05,17:52:50,28.80,52.20
1139,2025-10-05,17:53:10,28.80,52.00
1140,2025-10-05,17:53:30,28.80,52.30
1141,2025-10-05,17:53:50,28.80,53.10
1142,2025-10-05,17:54:10,28.80,54.40
1143,2025-10-05,17:54:30,28.70,54.80
1144,2025-10-05,17:54:50,28.70,55.70
1145,2025-10-05,17:55:10,28.70,56.40
1146,2025-10-05,17:55:30,28.70,56.90
1147,2025-10-05,17:55:50,28.70,56.90
1148,2025-10-05,17:56:10,28.70,56.20
1149,2025-10-05,17:56:30,28.70,55.20
1150,2025-10-05,17:56:50,28.60,55.30
1151,2025-10-05,17:57:10,28.60,55.10
1152,2025-10-05,17:57:30,28.60,55.00
1153,2025-10-05,17:57:50,28.60,55.50
1154,2025-10-05,17:58:10,28.50,55.20
1155,2025-10-05,17:58:30,28.50,54.40
1156,2025-10-05,17:58:50,28.50,54.90
1157,2025-10-05,17:59:10,28.50,55.30
1158,2025-10-05,17:59:30,28.40,54.70
1159,2025-10-05,17:59:50,28.40,55.20
1160,2025-10-05,18:00:10,28.40,55.40
1161,2025-10-05,18:00:30,28.40,54.20
1162,2025-10-05,18:00:50,28.30,53.40
1163,2025-10-05,18:01:10,28.30,53.80
1164,2025-10-05,18:01:30,28.30,52.90
1165,2025-10-05,18:01:50,28.20,51.50
1166,2025-10-05,18:02:10,28.20,52.30
1167,2025-10-05,18:02:30,28.20,53.80
1168,2025-10-05,18:02:50,28.20,54.50
1169,2025-10-05,18:03:10,28.20,54.90
1170,2025-10-05,18:03:30,28.20,54.20
1171,2025-10-05,18:03:50,28.20,54.10
1172,2025-10-05,18:04:10,28.10,54.10
1173,2025-10-05,18:04:30,28.10,54.20
1174,2025-10-05,18:04:50,28.10,54.50
1175,2025-10-05,18:05:10,28.10,54.40
1176,2025-10-05,18:05:30,28.10,53.90
1177,2025-10-05,18:05:50,28.10,53.90
1178,2025-10-05,18:06:10,28.00,53.70
1179,2025-10-05,18:06:30,28.00,54.10
1180,2025-10-05,18:06:50,28.00,53.90
1181,2025-10-05,18:07:10,28.00,53.60
1182,2025-10-05,18:07:30,28.00,54.00
1183,2025-10-05,18:07:50,28.00,54.40
1184,2025-10-05,18:08:10,27.90,54.30
1185,2025-10-05,18:08:30,27.90,53.80
1186,2025-10-05,18:08:50,27.90,53.70
1187,2025-10-05,18:09:10,27.90,54.20
1188,2025-10-05,18:09:30,27.90,54.70
1189,2025-10-05,18:09:50,27.90,54.70
1190,2025-10-05,18:10:10,27.90,54.70
1191,2025-10-05,18:10:30,27.80,54.70
1192,2025-10-05,18:10:50,27.80,55.40
1193,2025-10-05,18:11:10,27.80,55.70
1194,2025-10-05,18:11:30,27.80,56.00
1195,2025-10-05,18:11:50,27.80,56.10
1196,2025-10-05,18:12:10,27.80,55.60
1197,2025-10-05,18:12:30,27.80,55.90
1198,2025-10-05,18:12:50,27.70,55.70
1199,2025-10-05,18:13:10,27.70,56.10
1200,2025-10-05,18:13:30,27.70,55.20
1201,2025-10-05,18:13:50,27.70,55.50
