Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
30/05/2025;0200;10,8;73,3
30/05/2025;0300;10,0;74,6
30/05/2025;0400;9,8;75,7
30/05/2025;0500;9,1;76,7
30/05/2025;0600;9,4;78,0
30/05/2025;0700;7,8;78,5
30/05/2025;0800;9,1;80,2
30/05/2025;0900;8,8;81,1
30/05/2025;1000;7,2;82,0
30/05/2025;1100;8,8;82,8
30/05/2025;1200;11,9;82,8
30/05/2025;1300;14,7;80,6
30/05/2025;1400;16,8;73,1
30/05/2025;1500;18,4;64,7
30/05/2025;1600;19,9;58,5
30/05/2025;1700;21,0;53,1
30/05/2025;1800;21,3;50,0
30/05/2025;1900;21,5;46,6
30/05/2025;2000;20,5;46,1
30/05/2025;2100;17,4;50,7
30/05/2025;2200;14,7;58,8
30/05/2025;2300;12,9;65,5
31/05/2025;0000;12,2;70,4
31/05/2025;0100;14,0;69,2
31/05/2025;0200;12,4;67,4
31/05/2025;0300;11,2;71,3
31/05/2025;0400;11,3;74,4
31/05/2025;0500;11,3;77,5
31/05/2025;0600;10,1;80,6
31/05/2025;0700;9,3;82,8
31/05/2025;0800;8,9;84,7
31/05/2025;0900;8,1;86,2
31/05/2025;1000;9,2;87,7
31/05/2025;1100;10,9;88,5
31/05/2025;1200;13,7;88,9
31/05/2025;1300;16,0;88,9
31/05/2025;1400;19,1;86,2
31/05/2025;1500;22,4;78,7
31/05/2025;1600;24,5;67,1
31/05/2025;1700;25,1;59,0
31/05/2025;1800;26,3;53,6
31/05/2025;1900;26,2;51,3
31/05/2025;2000;25,4;51,8
31/05/2025;2100;22,0;58,6
31/05/2025;2200;17,9;65,5
31/05/2025;2300;17,7;72,9
01/06/2025;0000;18,6;70,9
01/06/2025;0100;17,7;70,2
01/06/2025;0200;16,5;71,6
01/06/2025;0300;13,9;74,4
01/06/2025;0400;13,2;77,8
01/06/2025;0500;12,9;79,7
01/06/2025;0600;11,9;81,2
01/06/2025;0700;11,0;82,8
01/06/2025;0800;12,5;84,2
01/06/2025;0900;11,2;84,6
01/06/2025;1000;11,0;85,8
01/06/2025;1100;13,5;86,1
01/06/2025;1200;17,9;85,0
01/06/2025;1300;20,2;81,2
01/06/2025;1400;22,7;73,9
01/06/2025;1500;24,2;66,8
01/06/2025;1600;25,4;60,8
01/06/2025;1700;26,8;50,9
01/06/2025;1800;27,1;44,9
01/06/2025;1900;26,8;43,9
01/06/2025;2000;25,3;48,1
01/06/2025;2100;22,3;53,5
01/06/2025;2200;21,0;56,0
01/06/2025;2300;20,0;59,3
02/06/2025;0000;19,7;60,4
02/06/2025;0100;18,6;65,3
02/06/2025;0200;17,0;71,7
02/06/2025;0300;16,2;76,4
02/06/2025;0400;15,5;80,8
02/06/2025;0500;14,6;84,2
02/06/2025;0600;14,3;86,7
02/06/2025;0700;13,7;88,5
02/06/2025;0800;13,3;90,1
02/06/2025;0900;13,1;91,4
02/06/2025;1000;12,7;92,4
02/06/2025;1100;13,6;92,8
02/06/2025;1200;15,5;92,7
02/06/2025;1300;18,1;92,6
02/06/2025;1400;20,8;90,9
02/06/2025;1500;22,9;86,6
02/06/2025;1600;24,5;78,7
02/06/2025;1700;26,0;67,9
02/06/2025;1800;26,4;59,2
02/06/2025;1900;26,3;57,0
02/06/2025;2000;25,5;57,9
02/06/2025;2100;22,8;61,2
02/06/2025;2200;20,8;70,1
02/06/2025;2300;20,2;75,9
03/06/2025;0000;19,2;78,7
03/06/2025;0100;17,1;81,3
03/06/2025;0200;16,2;84,1
03/06/2025;0300;16,1;86,4
03/06/2025;0400;15,8;88,1
03/06/2025;0500;15,7;89,5
03/06/2025;0600;15,0;90,5
03/06/2025;0700;15,3;91,4
03/06/2025;0800;15,7;92,1
03/06/2025;0900;16,1;92,8
03/06/2025;1000;16,3;93,3
03/06/2025;1100;16,1;93,9
03/06/2025;1200;16,2;94,7
03/06/2025;1300;16,4;95,6
03/06/2025;1400;16,1;96,4
03/06/2025;1500;17,2;97,0
03/06/2025;1600;18,7;96,9
03/06/2025;1700;20,1;95,2
03/06/2025;1800;21,5;92,0
03/06/2025;1900;22,2;88,1
03/06/2025;2000;20,9;86,0
03/06/2025;2100;18,4;86,0
03/06/2025;2200;15,9;89,1
03/06/2025;2300;15,5;91,7
04/06/2025;0000;15,3;93,3
04/06/2025;0100;15,3;94,3
04/06/2025;0200;14,9;95,1
04/06/2025;0300;14,8;95,7
04/06/2025;0400;14,8;96,2
04/06/2025;0500;14,7;96,6
04/06/2025;0600;14,3;97,0
04/06/2025;0700;14,4;97,4
04/06/2025;0800;14,5;97,6
04/06/2025;0900;14,3;97,7
04/06/2025;1000;14,0;97,8
04/06/2025;1100;15,4;96,9
04/06/2025;1200;17,1;96,2
04/06/2025;1300;18,8;95,1
04/06/2025;1400;21,3;92,9
04/06/2025;1500;23,7;88,6
04/06/2025;1600;25,2;81,6
04/06/2025;1700;26,3;73,5
04/06/2025;1800;27,8;66,4
04/06/2025;1900;28,3;61,3
04/06/2025;2000;27,7;60,1
04/06/2025;2100;24,8;66,7
04/06/2025;2200;20,9;76,1
04/06/2025;2300;19,7;82,4
05/06/2025;0000;19,6;85,7
05/06/2025;0100;19,7;87,7
05/06/2025;0200;19,3;88,7
05/06/2025;0300;19,7;89,5
05/06/2025;0400;19,4;89,5
05/06/2025;0500;17,5;90,1
05/06/2025;0600;17,0;91,1
05/06/2025;0700;17,5;92,1
05/06/2025;0800;16,8;93,0
05/06/2025;0900;15,8;93,8
05/06/2025;1000;15,5;94,4
05/06/2025;1100;16,9;94,6
05/06/2025;1200;19,0;94,0
05/06/2025;1300;21,8;93,4
05/06/2025;1400;23,9;90,3
05/06/2025;1500;25,7;83,2
05/06/2025;1600;26,9;73,0
05/06/2025;1700;27,7;65,8
05/06/2025;1800;27,6;61,6
05/06/2025;1900;27,1;60,4
05/06/2025;2000;25,9;62,4
05/06/2025;2100;23,8;68,2
05/06/2025;2200;22,5;73,4
05/06/2025;2300;19,7;77,7
06/06/2025;0000;18,2;82,1
06/06/2025;0100;17,7;84,6
06/06/2025;0200;17,7;86,6
06/06/2025;0300;17,3;88,4
06/06/2025;0400;17,1;90,3
06/06/2025;0500;17,0;91,9
06/06/2025;0600;17,0;93,3
06/06/2025;0700;16,6;94,4
06/06/2025;0800;16,6;95,4
06/06/2025;0900;16,7;96,2
06/06/2025;1000;16,8;96,8
06/06/2025;1100;16,8;97,2
06/06/2025;1200;19,2;95,9
06/06/2025;1300;20,2;95,5
06/06/2025;1400;21,4;93,7
06/06/2025;1500;22,9;90,6
06/06/2025;1600;24,1;86,0
06/06/2025;1700;24,8;79,9
06/06/2025;1800;25,8;73,2
06/06/2025;1900;24,3;72,1
06/06/2025;2000;23,8;72,9
06/06/2025;2100;22,1;76,9
06/06/2025;2200;20,2;81,1
06/06/2025;2300;19,7;84,6
07/06/2025;0000;18,6;87,0
07/06/2025;0100;18,2;89,1
07/06/2025;0200;17,9;90,7
07/06/2025;0300;17,8;92,1
07/06/2025;0400;17,5;93,1
07/06/2025;0500;17,2;94,0
07/06/2025;0600;16,6;94,8
07/06/2025;0700;16,0;95,4
07/06/2025;0800;15,8;96,1
07/06/2025;0900;15,7;96,6
07/06/2025;1000;15,3;97,1
07/06/2025;1100;15,6;97,5
07/06/2025;1200;17,6;97,1
07/06/2025;1300;19,3;96,8
07/06/2025;1400;21,7;96,0
07/06/2025;1500;23,1;93,6
07/06/2025;1600;24,8;88,7
07/06/2025;1700;24,0;82,9
07/06/2025;1800;;
07/06/2025;1900;;
07/06/2025;2000;;
07/06/2025;2100;;
07/06/2025;2200;;
07/06/2025;2300;;
08/06/2025;0000;;
08/06/2025;0100;;
08/06/2025;0200;;
08/06/2025;0300;;
08/06/2025;0400;;
08/06/2025;0500;;
08/06/2025;0600;;
08/06/2025;0700;;
08/06/2025;0800;;
08/06/2025;0900;;
08/06/2025;1000;;
08/06/2025;1100;;
08/06/2025;1200;;
08/06/2025;1300;17,3;97,0
08/06/2025;1400;17,6;97,4
08/06/2025;1500;18,2;97,5
08/06/2025;1600;19,0;96,9
08/06/2025;1700;20,3;95,0
08/06/2025;1800;21,5;92,5
08/06/2025;1900;21,1;90,6
08/06/2025;2000;20,9;89,0
08/06/2025;2100;19,8;89,5
08/06/2025;2200;19,3;91,0
08/06/2025;2300;18,5;92,1
09/06/2025;0000;18,0;93,2
09/06/2025;0100;17,6;93,9
09/06/2025;0200;17,7;94,4
09/06/2025;0300;17,4;94,9
09/06/2025;0400;17,1;95,4
09/06/2025;0500;16,9;95,8
09/06/2025;0600;16,9;96,3
09/06/2025;0700;16,9;96,7
09/06/2025;0800;16,9;97,2
09/06/2025;0900;16,9;97,6
09/06/2025;1000;16,9;97,9
09/06/2025;1100;17,0;98,2
09/06/2025;1200;17,4;98,2
09/06/2025;1300;18,5;97,5
09/06/2025;1400;19,3;96,1
09/06/2025;1500;20,1;94,1
09/06/2025;1600;21,2;91,4
09/06/2025;1700;21,7;89,1
09/06/2025;1800;21,6;86,5
09/06/2025;1900;21,8;83,8
09/06/2025;2000;20,8;82,8
09/06/2025;2100;19,7;84,6
09/06/2025;2200;18,6;86,8
09/06/2025;2300;17,9;88,8
10/06/2025;0000;17,4;90,1
10/06/2025;0100;16,7;91,2
10/06/2025;0200;16,4;92,2
10/06/2025;0300;16,1;93,2
10/06/2025;0400;15,7;94,1
10/06/2025;0500;15,6;94,9
10/06/2025;0600;15,7;95,7
10/06/2025;0700;15,5;96,5
10/06/2025;0800;15,2;97,4
10/06/2025;0900;15,1;98,5
10/06/2025;1000;14,9;99,4
10/06/2025;1100;14,6;99,9
10/06/2025;1200;14,6;100,0
10/06/2025;1300;15,5;99,9
10/06/2025;1400;16,2;99,3
10/06/2025;1500;16,9;98,6
10/06/2025;1600;18,6;97,9
10/06/2025;1700;20,1;96,9
10/06/2025;1800;21,0;94,2
10/06/2025;1900;21,0;90,0
10/06/2025;2000;20,6;85,2
10/06/2025;2100;18,1;82,7
10/06/2025;2200;16,7;83,9
10/06/2025;2300;16,1;86,0
11/06/2025;0000;15,7;87,3
11/06/2025;0100;14,8;88,5
11/06/2025;0200;14,2;90,0
11/06/2025;0300;13,4;91,3
11/06/2025;0400;12,9;92,4
11/06/2025;0500;12,3;93,3
11/06/2025;0600;11,9;94,1
11/06/2025;0700;11,7;94,8
11/06/2025;0800;11,4;95,6
11/06/2025;0900;11,5;96,3
11/06/2025;1000;11,5;97,0
11/06/2025;1100;11,4;97,6
11/06/2025;1200;12,0;97,9
11/06/2025;1300;13,4;97,5
11/06/2025;1400;15,5;97,2
11/06/2025;1500;17,3;95,9
11/06/2025;1600;18,3;92,8
11/06/2025;1700;19,3;88,4
11/06/2025;1800;19,4;83,0
11/06/2025;1900;19,3;76,3
11/06/2025;2000;18,5;71,1
11/06/2025;2100;16,3;70,6
11/06/2025;2200;14,5;74,1
11/06/2025;2300;13,9;76,8
12/06/2025;0000;13,1;78,9
12/06/2025;0100;12,5;80,1
12/06/2025;0200;11,9;81,6
12/06/2025;0300;11,3;83,2
12/06/2025;0400;10,7;84,2
12/06/2025;0500;9,8;84,8
12/06/2025;0600;9,3;85,5
12/06/2025;0700;9,0;86,3
12/06/2025;0800;8,8;87,0
12/06/2025;0900;8,4;87,8
12/06/2025;1000;8,5;88,6
12/06/2025;1100;9,6;88,9
12/06/2025;1200;12,1;89,1
12/06/2025;1300;14,1;88,3
12/06/2025;1400;15,8;85,1
12/06/2025;1500;17,1;79,6
12/06/2025;1600;18,2;72,5
12/06/2025;1700;19,3;65,4
12/06/2025;1800;19,9;59,3
12/06/2025;1900;19,9;55,9
12/06/2025;2000;18,7;57,4
12/06/2025;2100;15,7;64,2
12/06/2025;2200;14,1;70,9
12/06/2025;2300;13,7;75,0
13/06/2025;0000;13,1;77,8
13/06/2025;0100;12,0;80,6
13/06/2025;0200;11,1;83,3
13/06/2025;0300;10,3;85,5
13/06/2025;0400;9,4;87,1
13/06/2025;0500;8,8;88,5
13/06/2025;0600;8,6;89,6
13/06/2025;0700;8,3;90,5
13/06/2025;0800;8,0;91,3
13/06/2025;0900;7,6;91,9
13/06/2025;1000;7,4;92,6
13/06/2025;1100;8,8;92,4
13/06/2025;1200;12,0;92,1
13/06/2025;1300;14,0;91,6
13/06/2025;1400;16,5;88,9
13/06/2025;1500;18,6;82,1
13/06/2025;1600;20,3;71,6
13/06/2025;1700;21,5;60,4
13/06/2025;1800;22,0;52,8
13/06/2025;1900;22,6;48,2
13/06/2025;2000;21,7;47,1
13/06/2025;2100;18,5;53,8
13/06/2025;2200;15,3;63,0
13/06/2025;2300;13,4;68,6
14/06/2025;0000;13,0;72,8
14/06/2025;0100;12,2;76,0
14/06/2025;0200;11,6;78,9
14/06/2025;0300;11,0;81,4
14/06/2025;0400;10,5;83,7
14/06/2025;0500;9,8;85,6
14/06/2025;0600;9,2;86,9
14/06/2025;0700;9,3;88,0
14/06/2025;0800;9,1;88,9
14/06/2025;0900;8,5;89,7
14/06/2025;1000;8,3;90,3
14/06/2025;1100;9,4;90,3
14/06/2025;1200;12,9;90,2
14/06/2025;1300;14,9;89,1
14/06/2025;1400;17,0;85,4
14/06/2025;1500;18,8;79,4
14/06/2025;1600;20,6;72,5
14/06/2025;1700;21,6;64,9
14/06/2025;1800;21,5;60,1
14/06/2025;1900;21,4;58,7
14/06/2025;2000;20,7;58,9
14/06/2025;2100;18,7;63,9
14/06/2025;2200;16,2;70,1
14/06/2025;2300;14,8;75,6
15/06/2025;0000;15,2;78,6
15/06/2025;0100;15,0;79,6
15/06/2025;0200;14,4;80,7
15/06/2025;0300;13,8;81,9
15/06/2025;0400;12,8;83,1
15/06/2025;0500;12,6;84,6
15/06/2025;0600;13,2;85,8
15/06/2025;0700;13,6;86,2
15/06/2025;0800;13,4;85,9
15/06/2025;0900;12,9;85,9
15/06/2025;1000;12,7;86,4
15/06/2025;1100;13,2;86,6
15/06/2025;1200;14,6;85,4
15/06/2025;1300;16,0;83,0
15/06/2025;1400;17,8;78,9
15/06/2025;1500;19,2;73,2
15/06/2025;1600;19,5;69,5
15/06/2025;1700;19,5;68,9
15/06/2025;1800;18,9;69,7
15/06/2025;1900;19,1;72,2
15/06/2025;2000;19,5;70,9
15/06/2025;2100;18,4;71,8
15/06/2025;2200;16,3;75,3
15/06/2025;2300;15,0;79,3
16/06/2025;0000;16,1;82,3
16/06/2025;0100;16,6;82,0
16/06/2025;0200;15,0;82,4
16/06/2025;0300;14,3;84,4
16/06/2025;0400;14,3;86,1
16/06/2025;0500;14,1;87,4
16/06/2025;0600;13,5;88,2
16/06/2025;0700;13,0;89,0
16/06/2025;0800;13,1;89,8
16/06/2025;0900;12,9;90,5
16/06/2025;1000;12,7;91,1
16/06/2025;1100;14,8;90,4
16/06/2025;1200;17,9;88,8
16/06/2025;1300;19,4;85,8
16/06/2025;1400;21,2;79,4
16/06/2025;1500;23,2;70,3
16/06/2025;1600;24,5;62,8
16/06/2025;1700;25,7;58,1
16/06/2025;1800;25,9;56,5
16/06/2025;1900;26,2;55,3
16/06/2025;2000;25,5;56,1
16/06/2025;2100;22,6;61,3
16/06/2025;2200;18,6;71,0
16/06/2025;2300;17,0;76,8
17/06/2025;0000;16,4;80,7
17/06/2025;0100;15,8;83,3
17/06/2025;0200;15,7;85,2
17/06/2025;0300;14,8;86,5
17/06/2025;0400;14,0;87,8
17/06/2025;0500;13,2;89,0
17/06/2025;0600;12,9;90,2
17/06/2025;0700;12,8;91,3
17/06/2025;0800;12,3;92,2
17/06/2025;0900;11,9;93,0
17/06/2025;1000;12,5;93,9
17/06/2025;1100;14,4;93,4
17/06/2025;1200;17,6;92,8
17/06/2025;1300;18,9;91,2
17/06/2025;1400;20,4;86,5
17/06/2025;1500;22,0;77,6
17/06/2025;1600;23,4;65,4
17/06/2025;1700;24,8;54,7
17/06/2025;1800;25,7;48,5
17/06/2025;1900;25,4;45,5
17/06/2025;2000;24,5;47,5
17/06/2025;2100;21,7;53,5
17/06/2025;2200;17,2;64,5
17/06/2025;2300;18,0;70,9
18/06/2025;0000;18,4;69,1
18/06/2025;0100;16,4;70,5
18/06/2025;0200;13,9;74,6
18/06/2025;0300;13,3;78,6
18/06/2025;0400;12,4;81,5
18/06/2025;0500;12,0;84,0
18/06/2025;0600;11,7;86,0
18/06/2025;0700;11,2;87,5
18/06/2025;0800;11,0;88,7
18/06/2025;0900;10,8;89,8
18/06/2025;1000;11,0;90,6
18/06/2025;1100;12,0;90,4
18/06/2025;1200;15,1;90,1
18/06/2025;1300;18,1;88,4
18/06/2025;1400;20,5;82,5
18/06/2025;1500;22,4;71,5
18/06/2025;1600;23,8;59,9
18/06/2025;1700;24,8;52,0
18/06/2025;1800;25,4;49,1
18/06/2025;1900;25,5;48,1
18/06/2025;2000;24,8;48,4
18/06/2025;2100;22,1;51,6
18/06/2025;2200;17,6;62,8
18/06/2025;2300;17,2;70,4
19/06/2025;0000;16,9;73,3
19/06/2025;0100;15,8;75,4
19/06/2025;0200;14,9;78,2
19/06/2025;0300;14,3;80,6
19/06/2025;0400;14,0;82,8
19/06/2025;0500;14,6;84,7
19/06/2025;0600;14,8;85,9
19/06/2025;0700;14,4;86,5
19/06/2025;0800;13,8;86,8
19/06/2025;0900;13,0;87,4
19/06/2025;1000;13,0;88,1
19/06/2025;1100;14,2;87,8
19/06/2025;1200;18,4;86,5
19/06/2025;1300;20,5;81,3
19/06/2025;1400;22,3;71,8
19/06/2025;1500;23,8;64,0
19/06/2025;1600;25,1;58,5
19/06/2025;1700;26,4;50,3
19/06/2025;1800;27,0;46,5
19/06/2025;1900;26,3;45,6
19/06/2025;2000;25,4;45,8
19/06/2025;2100;21,6;52,9
19/06/2025;2200;19,6;63,7
19/06/2025;2300;19,7;66,9
20/06/2025;0000;19,1;69,1
20/06/2025;0100;17,5;72,3
20/06/2025;0200;16,6;76,6
20/06/2025;0300;16,5;78,6
20/06/2025;0400;16,2;80,3
20/06/2025;0500;16,3;80,3
20/06/2025;0600;15,5;81,3
20/06/2025;0700;14,6;82,7
20/06/2025;0800;14,3;84,6
20/06/2025;0900;14,4;86,2
20/06/2025;1000;14,8;87,2
20/06/2025;1100;16,0;87,0
20/06/2025;1200;19,1;86,3
20/06/2025;1300;21,1;81,3
20/06/2025;1400;22,8;73,0
20/06/2025;1500;24,4;65,4
20/06/2025;1600;25,5;59,0
20/06/2025;1700;26,7;52,0
20/06/2025;1800;27,4;46,5
20/06/2025;1900;26,5;44,9
20/06/2025;2000;25,8;45,9
20/06/2025;2100;23,3;51,6
20/06/2025;2200;21,1;59,4
20/06/2025;2300;19,7;63,7
21/06/2025;0000;18,8;67,6
21/06/2025;0100;18,1;70,4
21/06/2025;0200;17,3;72,5
21/06/2025;0300;16,4;74,0
21/06/2025;0400;16,6;76,0
21/06/2025;0500;16,2;77,2
21/06/2025;0600;16,2;78,1
21/06/2025;0700;16,3;78,9
21/06/2025;0800;14,1;79,3
21/06/2025;0900;14,4;81,7
21/06/2025;1000;14,5;82,8
21/06/2025;1100;15,8;82,7
21/06/2025;1200;19,4;80,3
21/06/2025;1300;22,5;75,0
21/06/2025;1400;24,6;66,6
21/06/2025;1500;25,5;60,4
21/06/2025;1600;25,6;57,5
21/06/2025;1700;25,8;57,1
21/06/2025;1800;26,4;54,2
21/06/2025;1900;26,3;52,0
21/06/2025;2000;25,6;53,3
21/06/2025;2100;22,6;61,4
21/06/2025;2200;21,1;69,2
21/06/2025;2300;20,1;72,2
22/06/2025;0000;17,6;77,0
22/06/2025;0100;16,8;81,1
22/06/2025;0200;16,4;83,9
22/06/2025;0300;16,1;85,7
22/06/2025;0400;16,6;87,1
22/06/2025;0500;17,0;87,6
22/06/2025;0600;16,7;87,3
22/06/2025;0700;16,6;87,0
22/06/2025;0800;16,3;86,9
22/06/2025;0900;16,0;87,1
22/06/2025;1000;16,4;87,4
22/06/2025;1100;16,3;88,1
22/06/2025;1200;17,3;88,9
22/06/2025;1300;18,8;88,9
22/06/2025;1400;19,6;88,1
22/06/2025;1500;19,9;86,8
22/06/2025;1600;21,0;84,9
22/06/2025;1700;22,5;80,2
22/06/2025;1800;23,6;72,0
22/06/2025;1900;23,3;66,5
22/06/2025;2000;22,4;68,1
22/06/2025;2100;20,1;74,1
22/06/2025;2200;18,0;79,4
22/06/2025;2300;17,3;82,7
23/06/2025;0000;17,4;84,1
23/06/2025;0100;17,4;84,0
23/06/2025;0200;16,9;84,4
23/06/2025;0300;17,2;85,3
23/06/2025;0400;17,4;85,6
23/06/2025;0500;17,3;85,9
23/06/2025;0600;17,0;86,6
23/06/2025;0700;16,4;87,3
23/06/2025;0800;16,1;88,0
23/06/2025;0900;16,8;87,9
23/06/2025;1000;16,6;85,7
23/06/2025;1100;16,6;84,6
23/06/2025;1200;18,8;82,5
23/06/2025;1300;20,9;78,0
23/06/2025;1400;23,3;69,0
23/06/2025;1500;20,5;67,9
23/06/2025;1600;20,0;80,1
23/06/2025;1700;20,4;82,5
23/06/2025;1800;18,2;84,8
23/06/2025;1900;18,0;87,5
23/06/2025;2000;17,9;89,3
23/06/2025;2100;17,9;90,4
23/06/2025;2200;17,7;91,3
23/06/2025;2300;17,6;92,0
24/06/2025;0000;17,5;92,6
24/06/2025;0100;17,3;93,2
24/06/2025;0200;17,3;93,8
24/06/2025;0300;17,6;94,2
24/06/2025;0400;17,8;94,5
24/06/2025;0500;17,7;94,9
24/06/2025;0600;17,7;95,3
24/06/2025;0700;16,1;95,5
24/06/2025;0800;15,4;95,7
24/06/2025;0900;14,2;95,6
24/06/2025;1000;13,1;95,2
24/06/2025;1100;13,0;94,8
24/06/2025;1200;13,2;94,3
24/06/2025;1300;13,7;93,2
24/06/2025;1400;14,5;90,6
24/06/2025;1500;16,1;85,2
24/06/2025;1600;16,9;73,7
24/06/2025;1700;17,3;58,4
24/06/2025;1800;18,0;47,4
24/06/2025;1900;18,1;41,5
24/06/2025;2000;17,0;37,6
24/06/2025;2100;13,8;42,9
24/06/2025;2200;10,8;51,7
24/06/2025;2300;10,5;59,9
25/06/2025;0000;10,5;63,0
25/06/2025;0100;9,3;66,5
25/06/2025;0200;9,2;68,7
25/06/2025;0300;7,3;69,1
25/06/2025;0400;5,5;70,3
25/06/2025;0500;4,7;72,4
25/06/2025;0600;4,0;74,8
25/06/2025;0700;3,8;77,2
25/06/2025;0800;3,7;79,6
25/06/2025;0900;3,7;81,5
25/06/2025;1000;3,2;83,1
25/06/2025;1100;5,0;83,7
25/06/2025;1200;9,2;83,7
25/06/2025;1300;11,5;82,8
25/06/2025;1400;14,0;78,0
25/06/2025;1500;16,6;65,6
25/06/2025;1600;19,5;49,4
25/06/2025;1700;21,2;38,6
25/06/2025;1800;22,2;35,4
25/06/2025;1900;23,0;35,5
25/06/2025;2000;22,8;38,1
25/06/2025;2100;19,6;44,0
25/06/2025;2200;15,2;56,4
25/06/2025;2300;13,6;65,6
26/06/2025;0000;13,1;71,2
26/06/2025;0100;12,2;74,6
26/06/2025;0200;12,0;77,3
26/06/2025;0300;11,5;79,1
26/06/2025;0400;11,7;80,4
26/06/2025;0500;12,2;81,5
26/06/2025;0600;13,0;81,5
26/06/2025;0700;12,6;81,8
26/06/2025;0800;12,7;83,1
26/06/2025;0900;14,6;83,1
26/06/2025;1000;14,8;83,3
26/06/2025;1100;16,0;83,6
26/06/2025;1200;17,8;82,9
26/06/2025;1300;19,6;80,8
26/06/2025;1400;22,0;76,6
