Leitura,Horario,Temperatura(C),Umidade(%),Dispositivo
1224,2025-10-24 14:04:51,34.0,23.5,Pico W_11f0bb
1225,2025-10-24 14:05:13,34.2,25.3,Pico W_11f0bb
1226,2025-10-24 14:05:36,34.6,23.9,Pico W_11f0bb
1227,2025-10-24 14:05:58,35.0,23.6,Pico W_11f0bb
1228,2025-10-24 14:06:20,35.5,23.0,Pico W_11f0bb
1229,2025-10-24 14:06:43,35.9,22.3,Pico W_11f0bb
1230,2025-10-24 14:07:05,36.1,21.8,Pico W_11f0bb
1231,2025-10-24 14:07:27,36.3,22.4,Pico W_11f0bb
1232,2025-10-24 14:07:50,36.5,21.9,Pico W_11f0bb
1233,2025-10-24 14:08:12,36.8,21.9,Pico W_11f0bb
1234,2025-10-24 14:08:34,37.1,22.1,Pico W_11f0bb
1235,2025-10-24 14:08:57,37.2,22.0,Pico W_11f0bb
1236,2025-10-24 14:09:19,37.3,22.5,Pico W_11f0bb
1237,2025-10-24 14:09:41,37.5,21.9,Pico W_11f0bb
1238,2025-10-24 14:10:04,37.7,21.4,Pico W_11f0bb
1239,2025-10-24 14:10:26,37.8,22.0,Pico W_11f0bb
1240,2025-10-24 14:10:48,37.9,22.8,Pico W_11f0bb
1241,2025-10-24 14:11:11,37.9,21.6,Pico W_11f0bb
1242,2025-10-24 14:11:33,37.8,21.0,Pico W_11f0bb
1243,2025-10-24 14:11:55,37.9,20.8,Pico W_11f0bb
1244,2025-10-24 14:12:18,37.8,20.8,Pico W_11f0bb
1245,2025-10-24 14:12:40,37.8,21.6,Pico W_11f0bb
1246,2025-10-24 14:13:02,37.8,22.4,Pico W_11f0bb
1247,2025-10-24 14:13:25,38.0,21.5,Pico W_11f0bb
1248,2025-10-24 14:13:47,38.3,22.1,Pico W_11f0bb
1249,2025-10-24 14:14:09,38.4,22.2,Pico W_11f0bb
1250,2025-10-24 14:14:32,38.2,21.8,Pico W_11f0bb
1251,2025-10-24 14:14:54,37.7,23.2,Pico W_11f0bb
1252,2025-10-24 14:15:16,37.5,21.9,Pico W_11f0bb
1253,2025-10-24 14:15:39,37.0,21.9,Pico W_11f0bb
1254,2025-10-24 14:16:01,36.4,22.7,Pico W_11f0bb
1255,2025-10-24 14:16:23,36.1,22.2,Pico W_11f0bb
1256,2025-10-24 14:16:46,36.0,23.5,Pico W_11f0bb
1257,2025-10-24 14:17:08,36.1,22.6,Pico W_11f0bb
1258,2025-10-24 14:17:30,36.1,23.1,Pico W_11f0bb
1259,2025-10-24 14:17:53,36.0,23.1,Pico W_11f0bb
1260,2025-10-24 14:18:15,35.9,22.6,Pico W_11f0bb
1261,2025-10-24 14:18:37,35.8,23.2,Pico W_11f0bb
1262,2025-10-24 14:19:00,35.7,25.0,Pico W_11f0bb
1263,2025-10-24 14:19:22,35.5,23.3,Pico W_11f0bb
1264,2025-10-24 14:19:44,35.0,22.8,Pico W_11f0bb
1265,2025-10-24 14:20:07,34.7,24.0,Pico W_11f0bb
1266,2025-10-24 14:20:29,34.2,23.3,Pico W_11f0bb
1267,2025-10-24 14:20:51,33.7,24.0,Pico W_11f0bb
1268,2025-10-24 14:21:14,33.3,24.3,Pico W_11f0bb
1269,2025-10-24 14:21:36,33.3,24.7,Pico W_11f0bb
1270,2025-10-24 14:21:58,33.2,24.2,Pico W_11f0bb
1271,2025-10-24 14:22:21,33.0,24.5,Pico W_11f0bb
1272,2025-10-24 14:22:43,32.6,24.7,Pico W_11f0bb
1273,2025-10-24 14:23:05,32.5,25.1,Pico W_11f0bb
1274,2025-10-24 14:23:28,32.5,25.0,Pico W_11f0bb
1275,2025-10-24 14:23:50,32.8,25.0,Pico W_11f0bb
1276,2025-10-24 14:24:12,33.1,24.3,Pico W_11f0bb
1277,2025-10-24 14:24:35,33.1,25.3,Pico W_11f0bb
1278,2025-10-24 14:24:57,32.9,24.6,Pico W_11f0bb
1279,2025-10-24 14:25:19,33.0,25.2,Pico W_11f0bb
1280,2025-10-24 14:25:42,33.3,26.7,Pico W_11f0bb
1281,2025-10-24 14:26:04,33.8,26.3,Pico W_11f0bb
1282,2025-10-24 14:26:26,34.1,25.2,Pico W_11f0bb
1283,2025-10-24 14:26:49,34.5,25.3,Pico W_11f0bb
1284,2025-10-24 14:27:11,34.8,24.6,Pico W_11f0bb
1285,2025-10-24 14:27:33,34.7,24.4,Pico W_11f0bb
1286,2025-10-24 14:27:56,34.7,23.7,Pico W_11f0bb
1287,2025-10-24 14:28:18,34.4,24.3,Pico W_11f0bb
1288,2025-10-24 14:28:40,34.0,24.8,Pico W_11f0bb
1289,2025-10-24 14:29:03,33.5,24.1,Pico W_11f0bb
1290,2025-10-24 14:29:25,33.0,24.1,Pico W_11f0bb
1291,2025-10-24 14:29:47,32.9,25.3,Pico W_11f0bb
1292,2025-10-24 14:30:10,32.8,24.6,Pico W_11f0bb
1293,2025-10-24 14:30:32,32.6,25.0,Pico W_11f0bb
1294,2025-10-24 14:30:54,32.5,26.0,Pico W_11f0bb
1295,2025-10-24 14:31:17,32.5,25.9,Pico W_11f0bb
1296,2025-10-24 14:31:39,32.6,25.1,Pico W_11f0bb
1297,2025-10-24 14:32:01,32.7,25.8,Pico W_11f0bb
1298,2025-10-24 14:32:24,32.8,25.7,Pico W_11f0bb
1299,2025-10-24 14:32:46,32.7,25.3,Pico W_11f0bb
1300,2025-10-24 14:33:08,32.7,25.9,Pico W_11f0bb
1301,2025-10-24 14:33:31,32.6,24.5,Pico W_11f0bb
1302,2025-10-24 14:33:53,32.4,24.7,Pico W_11f0bb
1303,2025-10-24 14:34:15,32.2,24.7,Pico W_11f0bb
1304,2025-10-24 14:34:38,32.2,25.2,Pico W_11f0bb
1305,2025-10-24 14:35:00,32.1,25.0,Pico W_11f0bb
1306,2025-10-24 14:35:22,32.0,25.3,Pico W_11f0bb
1307,2025-10-24 14:35:45,32.2,25.2,Pico W_11f0bb
1308,2025-10-24 14:36:07,32.5,26.3,Pico W_11f0bb
1309,2025-10-24 14:36:29,32.7,25.0,Pico W_11f0bb
1310,2025-10-24 14:36:52,32.8,24.7,Pico W_11f0bb
1311,2025-10-24 14:37:14,33.1,24.6,Pico W_11f0bb
1312,2025-10-24 14:37:36,33.0,24.5,Pico W_11f0bb
1313,2025-10-24 14:37:59,33.2,25.8,Pico W_11f0bb
1314,2025-10-24 14:38:21,33.6,26.2,Pico W_11f0bb
1315,2025-10-24 14:38:43,33.7,24.3,Pico W_11f0bb
1316,2025-10-24 14:39:06,33.6,23.5,Pico W_11f0bb
1317,2025-10-24 14:39:28,33.8,23.7,Pico W_11f0bb
1318,2025-10-24 14:39:51,33.8,23.2,Pico W_11f0bb
1319,2025-10-24 14:40:13,33.7,23.4,Pico W_11f0bb
1320,2025-10-24 14:40:35,33.7,23.4,Pico W_11f0bb
1321,2025-10-24 14:40:58,34.0,23.6,Pico W_11f0bb
1322,2025-10-24 14:41:20,34.5,23.3,Pico W_11f0bb
1323,2025-10-24 14:41:42,34.9,23.4,Pico W_11f0bb
1324,2025-10-24 14:42:05,35.0,24.3,Pico W_11f0bb
1325,2025-10-24 14:42:27,34.5,24.0,Pico W_11f0bb
1326,2025-10-24 14:42:49,34.3,24.5,Pico W_11f0bb
1327,2025-10-24 14:43:12,34.2,25.1,Pico W_11f0bb
1328,2025-10-24 14:43:34,34.4,23.4,Pico W_11f0bb
1329,2025-10-24 14:43:56,34.7,23.2,Pico W_11f0bb
1330,2025-10-24 14:44:19,35.1,23.7,Pico W_11f0bb
1331,2025-10-24 14:44:41,35.5,22.8,Pico W_11f0bb
1332,2025-10-24 14:45:03,35.8,22.3,Pico W_11f0bb
1333,2025-10-24 14:45:26,35.8,22.1,Pico W_11f0bb
1334,2025-10-24 14:45:48,35.6,22.6,Pico W_11f0bb
1335,2025-10-24 14:46:10,35.3,22.5,Pico W_11f0bb
1336,2025-10-24 14:46:33,34.6,22.1,Pico W_11f0bb
1337,2025-10-24 14:46:55,34.0,22.8,Pico W_11f0bb
1338,2025-10-24 14:47:17,33.4,23.5,Pico W_11f0bb
1339,2025-10-24 14:47:40,33.1,24.4,Pico W_11f0bb
1340,2025-10-24 14:48:02,33.1,25.8,Pico W_11f0bb
1341,2025-10-24 14:48:24,33.2,24.5,Pico W_11f0bb
1342,2025-10-24 14:48:47,33.4,23.7,Pico W_11f0bb
1343,2025-10-24 14:49:09,33.6,24.3,Pico W_11f0bb
1344,2025-10-24 14:49:31,34.0,23.5,Pico W_11f0bb
1345,2025-10-24 14:49:54,34.3,23.9,Pico W_11f0bb
1346,2025-10-24 14:50:16,34.6,24.4,Pico W_11f0bb
1347,2025-10-24 14:50:38,34.9,23.9,Pico W_11f0bb
1348,2025-10-24 14:51:01,35.0,23.8,Pico W_11f0bb
1349,2025-10-24 14:51:23,34.6,24.3,Pico W_11f0bb
1350,2025-10-24 14:51:45,34.2,24.2,Pico W_11f0bb
1351,2025-10-24 14:52:08,34.0,24.1,Pico W_11f0bb
1352,2025-10-24 14:52:30,33.9,24.2,Pico W_11f0bb
1353,2025-10-24 14:52:52,34.1,25.1,Pico W_11f0bb
1354,2025-10-24 14:53:15,34.3,24.9,Pico W_11f0bb
1355,2025-10-24 14:53:37,34.4,24.2,Pico W_11f0bb
1356,2025-10-24 14:53:59,34.5,24.6,Pico W_11f0bb
1357,2025-10-24 14:54:22,34.6,24.3,Pico W_11f0bb
1358,2025-10-24 14:54:44,34.1,23.5,Pico W_11f0bb
1359,2025-10-24 14:55:06,33.6,23.7,Pico W_11f0bb
1360,2025-10-24 14:55:29,33.1,23.7,Pico W_11f0bb
1361,2025-10-24 14:55:51,32.4,24.2,Pico W_11f0bb
1362,2025-10-24 14:56:13,32.1,25.5,Pico W_11f0bb
1363,2025-10-24 14:56:36,32.0,26.1,Pico W_11f0bb
1364,2025-10-24 14:56:58,31.9,25.9,Pico W_11f0bb
1365,2025-10-24 14:57:20,31.8,27.1,Pico W_11f0bb
1366,2025-10-24 14:57:43,31.7,28.2,Pico W_11f0bb
1367,2025-10-24 14:58:05,31.7,28.4,Pico W_11f0bb
1368,2025-10-24 14:58:27,31.7,28.6,Pico W_11f0bb
1369,2025-10-24 14:58:50,32.0,27.5,Pico W_11f0bb
1370,2025-10-24 14:59:12,32.4,26.3,Pico W_11f0bb
1371,2025-10-24 14:59:34,32.8,26.1,Pico W_11f0bb
1372,2025-10-24 14:59:57,33.2,26.7,Pico W_11f0bb
1373,2025-10-24 15:00:19,33.0,26.5,Pico W_11f0bb
1374,2025-10-24 15:00:42,33.1,28.2,Pico W_11f0bb
1375,2025-10-24 15:01:04,33.3,26.2,Pico W_11f0bb
1376,2025-10-24 15:01:26,33.5,26.0,Pico W_11f0bb
1377,2025-10-24 15:01:49,33.5,27.4,Pico W_11f0bb
1378,2025-10-24 15:02:11,33.3,25.4,Pico W_11f0bb
1379,2025-10-24 15:02:33,33.2,25.8,Pico W_11f0bb
1380,2025-10-24 15:02:56,32.9,25.1,Pico W_11f0bb
1381,2025-10-24 15:03:18,32.8,25.8,Pico W_11f0bb
1382,2025-10-24 15:03:40,32.9,27.4,Pico W_11f0bb
1383,2025-10-24 15:04:03,33.0,26.6,Pico W_11f0bb
1384,2025-10-24 15:04:25,32.8,25.5,Pico W_11f0bb
1385,2025-10-24 15:04:47,32.4,24.9,Pico W_11f0bb
1386,2025-10-24 15:05:10,32.2,25.1,Pico W_11f0bb
1387,2025-10-24 15:05:32,32.1,25.2,Pico W_11f0bb
1388,2025-10-24 15:05:54,31.9,24.9,Pico W_11f0bb
1389,2025-10-24 15:06:17,31.9,25.2,Pico W_11f0bb
1390,2025-10-24 15:06:39,31.8,24.9,Pico W_11f0bb
1391,2025-10-24 15:07:01,31.5,25.6,Pico W_11f0bb
1392,2025-10-24 15:07:24,31.3,25.6,Pico W_11f0bb
1393,2025-10-24 15:07:46,31.3,25.9,Pico W_11f0bb
1394,2025-10-24 15:08:08,31.5,25.7,Pico W_11f0bb
1395,2025-10-24 15:08:31,31.7,25.4,Pico W_11f0bb
1396,2025-10-24 15:08:53,32.0,26.1,Pico W_11f0bb
1397,2025-10-24 15:09:15,32.4,25.4,Pico W_11f0bb
1398,2025-10-24 15:09:38,32.8,25.2,Pico W_11f0bb
1399,2025-10-24 15:10:00,33.3,24.9,Pico W_11f0bb
1400,2025-10-24 15:10:22,33.7,24.8,Pico W_11f0bb
1401,2025-10-24 15:10:45,33.9,24.4,Pico W_11f0bb
1402,2025-10-24 15:11:07,34.2,24.3,Pico W_11f0bb
1403,2025-10-24 15:11:29,34.5,23.5,Pico W_11f0bb
1404,2025-10-24 15:11:52,34.6,23.5,Pico W_11f0bb
1405,2025-10-24 15:12:14,34.6,25.4,Pico W_11f0bb
1406,2025-10-24 15:12:37,34.6,23.9,Pico W_11f0bb
1407,2025-10-24 15:12:59,34.7,23.9,Pico W_11f0bb
1408,2025-10-24 15:13:21,34.9,23.6,Pico W_11f0bb
1409,2025-10-24 15:13:44,35.1,23.3,Pico W_11f0bb
1410,2025-10-24 15:14:06,35.2,22.6,Pico W_11f0bb
1411,2025-10-24 15:14:28,35.2,22.9,Pico W_11f0bb
1412,2025-10-24 15:14:51,35.3,22.9,Pico W_11f0bb
1413,2025-10-24 15:15:13,35.3,22.8,Pico W_11f0bb
1414,2025-10-24 15:15:35,35.2,22.2,Pico W_11f0bb
1415,2025-10-24 15:15:58,35.1,23.2,Pico W_11f0bb
1416,2025-10-24 15:16:20,35.1,22.8,Pico W_11f0bb
1417,2025-10-24 15:16:42,35.1,22.6,Pico W_11f0bb
1418,2025-10-24 15:17:05,35.0,22.5,Pico W_11f0bb
1419,2025-10-24 15:17:27,34.9,22.3,Pico W_11f0bb
1420,2025-10-24 15:17:49,34.7,22.7,Pico W_11f0bb
1421,2025-10-24 15:18:12,34.7,22.9,Pico W_11f0bb
1422,2025-10-24 15:18:34,34.7,22.8,Pico W_11f0bb
1423,2025-10-24 15:18:56,34.8,24.1,Pico W_11f0bb
1424,2025-10-24 15:19:19,34.6,23.7,Pico W_11f0bb
1425,2025-10-24 15:19:41,34.7,23.6,Pico W_11f0bb
1426,2025-10-24 15:20:03,34.7,23.4,Pico W_11f0bb
1427,2025-10-24 15:20:26,34.2,23.8,Pico W_11f0bb
1428,2025-10-24 15:20:48,33.6,23.1,Pico W_11f0bb
1429,2025-10-24 15:21:10,33.3,23.1,Pico W_11f0bb
1430,2025-10-24 15:21:33,33.1,23.3,Pico W_11f0bb
1431,2025-10-24 15:21:55,33.1,23.5,Pico W_11f0bb
1432,2025-10-24 15:22:17,33.2,24.0,Pico W_11f0bb
1433,2025-10-24 15:22:40,33.3,23.4,Pico W_11f0bb
1434,2025-10-24 15:23:02,33.5,23.3,Pico W_11f0bb
1435,2025-10-24 15:23:24,33.7,23.4,Pico W_11f0bb
1436,2025-10-24 15:23:47,34.0,23.1,Pico W_11f0bb
1437,2025-10-24 15:24:09,34.0,22.6,Pico W_11f0bb
1438,2025-10-24 15:24:31,34.1,22.5,Pico W_11f0bb
1439,2025-10-24 15:24:54,34.2,22.5,Pico W_11f0bb
1440,2025-10-24 15:25:16,34.3,22.2,Pico W_11f0bb
1441,2025-10-24 15:25:39,34.3,22.5,Pico W_11f0bb
1442,2025-10-24 15:26:01,34.4,22.3,Pico W_11f0bb
1443,2025-10-24 15:26:23,34.5,23.0,Pico W_11f0bb
1444,2025-10-24 15:26:46,34.6,22.3,Pico W_11f0bb
1445,2025-10-24 15:27:08,34.7,22.3,Pico W_11f0bb
1446,2025-10-24 15:27:30,34.8,22.3,Pico W_11f0bb
1447,2025-10-24 15:27:53,34.9,22.6,Pico W_11f0bb
1448,2025-10-24 15:28:15,34.9,22.3,Pico W_11f0bb
1449,2025-10-24 15:28:37,34.9,21.5,Pico W_11f0bb
1450,2025-10-24 15:29:00,34.7,21.5,Pico W_11f0bb
1451,2025-10-24 15:29:22,34.5,21.7,Pico W_11f0bb
1452,2025-10-24 15:29:44,34.4,23.9,Pico W_11f0bb
1453,2025-10-24 15:30:07,34.0,25.2,Pico W_11f0bb
1454,2025-10-24 15:30:29,33.9,24.5,Pico W_11f0bb
1455,2025-10-24 15:30:51,33.9,22.8,Pico W_11f0bb
1456,2025-10-24 15:31:14,34.0,22.5,Pico W_11f0bb
1457,2025-10-24 15:31:36,34.0,22.8,Pico W_11f0bb
1458,2025-10-24 15:31:58,34.1,22.3,Pico W_11f0bb
1459,2025-10-24 15:32:21,34.0,22.6,Pico W_11f0bb
1460,2025-10-24 15:32:43,34.0,22.8,Pico W_11f0bb
1461,2025-10-24 15:33:05,33.8,22.8,Pico W_11f0bb
1462,2025-10-24 15:33:28,33.6,24.5,Pico W_11f0bb
1463,2025-10-24 15:33:50,33.3,25.0,Pico W_11f0bb
1464,2025-10-24 15:34:12,33.3,24.4,Pico W_11f0bb
1465,2025-10-24 15:34:35,33.6,23.9,Pico W_11f0bb
1466,2025-10-24 15:34:57,33.9,25.1,Pico W_11f0bb
1467,2025-10-24 15:35:19,34.2,23.9,Pico W_11f0bb
1468,2025-10-24 15:35:42,34.4,24.6,Pico W_11f0bb
1469,2025-10-24 15:36:04,34.4,22.9,Pico W_11f0bb
1470,2025-10-24 15:36:26,34.6,22.3,Pico W_11f0bb
1471,2025-10-24 15:36:49,34.6,22.1,Pico W_11f0bb
1472,2025-10-24 15:37:11,34.7,21.9,Pico W_11f0bb
1473,2025-10-24 15:37:34,34.7,21.8,Pico W_11f0bb
1474,2025-10-24 15:37:56,34.8,22.1,Pico W_11f0bb
1475,2025-10-24 15:38:18,34.9,22.0,Pico W_11f0bb
1476,2025-10-24 15:38:41,34.9,21.9,Pico W_11f0bb
1477,2025-10-24 15:39:03,35.0,22.1,Pico W_11f0bb
1478,2025-10-24 15:39:25,35.1,21.9,Pico W_11f0bb
1479,2025-10-24 15:39:48,35.2,22.1,Pico W_11f0bb
1480,2025-10-24 15:40:10,35.2,21.7,Pico W_11f0bb
1481,2025-10-24 15:40:32,35.2,21.6,Pico W_11f0bb
1482,2025-10-24 15:40:55,35.3,22.0,Pico W_11f0bb
1483,2025-10-24 15:41:17,35.3,21.8,Pico W_11f0bb
1484,2025-10-24 15:41:39,35.3,22.4,Pico W_11f0bb
1485,2025-10-24 15:42:02,35.2,22.3,Pico W_11f0bb
1486,2025-10-24 15:42:24,35.1,22.2,Pico W_11f0bb
1487,2025-10-24 15:42:46,35.0,22.5,Pico W_11f0bb
1488,2025-10-24 15:43:09,35.0,22.4,Pico W_11f0bb
1489,2025-10-24 15:43:31,35.0,22.3,Pico W_11f0bb
1490,2025-10-24 15:43:53,34.4,22.3,Pico W_11f0bb
1491,2025-10-24 15:44:16,33.5,23.5,Pico W_11f0bb
1492,2025-10-24 15:44:38,32.9,24.3,Pico W_11f0bb
1493,2025-10-24 15:45:00,32.7,24.9,Pico W_11f0bb
1494,2025-10-24 15:45:23,32.5,24.4,Pico W_11f0bb
1495,2025-10-24 15:45:45,32.3,24.4,Pico W_11f0bb
1496,2025-10-24 15:46:07,32.2,25.4,Pico W_11f0bb
1497,2025-10-24 15:46:30,32.1,24.4,Pico W_11f0bb
1498,2025-10-24 15:46:52,32.1,24.8,Pico W_11f0bb
1499,2025-10-24 15:47:14,32.3,24.8,Pico W_11f0bb
1500,2025-10-24 15:47:37,32.6,24.4,Pico W_11f0bb
1501,2025-10-24 15:47:59,32.9,24.1,Pico W_11f0bb
1502,2025-10-24 15:48:21,33.1,24.3,Pico W_11f0bb
1503,2025-10-24 15:48:44,33.4,23.8,Pico W_11f0bb
1504,2025-10-24 15:49:06,33.4,23.0,Pico W_11f0bb
1505,2025-10-24 15:49:29,33.4,23.3,Pico W_11f0bb
1506,2025-10-24 15:49:51,33.4,24.0,Pico W_11f0bb
1507,2025-10-24 15:50:13,33.2,24.9,Pico W_11f0bb
1508,2025-10-24 15:50:36,33.2,24.7,Pico W_11f0bb
1509,2025-10-24 15:50:58,33.4,24.4,Pico W_11f0bb
1510,2025-10-24 15:51:20,33.7,23.8,Pico W_11f0bb
1511,2025-10-24 15:51:43,33.7,25.8,Pico W_11f0bb
1512,2025-10-24 15:52:05,33.7,24.4,Pico W_11f0bb
1513,2025-10-24 15:52:27,33.6,24.5,Pico W_11f0bb
1514,2025-10-24 15:52:50,33.6,24.4,Pico W_11f0bb
1515,2025-10-24 15:53:12,33.7,24.0,Pico W_11f0bb
1516,2025-10-24 15:53:34,33.8,23.5,Pico W_11f0bb
1517,2025-10-24 15:53:57,33.9,23.2,Pico W_11f0bb
1518,2025-10-24 15:54:19,34.0,22.8,Pico W_11f0bb
1519,2025-10-24 15:54:41,34.1,23.3,Pico W_11f0bb
1520,2025-10-24 15:55:04,34.0,25.8,Pico W_11f0bb
1521,2025-10-24 15:55:26,33.9,24.1,Pico W_11f0bb
1522,2025-10-24 15:55:48,33.9,24.4,Pico W_11f0bb
1523,2025-10-24 15:56:11,34.0,23.6,Pico W_11f0bb
1524,2025-10-24 15:56:33,33.6,24.0,Pico W_11f0bb
1525,2025-10-24 15:56:55,33.3,23.3,Pico W_11f0bb
1526,2025-10-24 15:57:18,33.1,23.4,Pico W_11f0bb
1527,2025-10-24 15:57:40,33.0,24.1,Pico W_11f0bb
1528,2025-10-24 15:58:02,33.1,25.4,Pico W_11f0bb
1529,2025-10-24 15:58:25,33.2,24.9,Pico W_11f0bb
1530,2025-10-24 15:58:47,33.4,23.8,Pico W_11f0bb
1531,2025-10-24 15:59:09,33.3,24.3,Pico W_11f0bb
1532,2025-10-24 15:59:32,33.1,24.2,Pico W_11f0bb
1533,2025-10-24 15:59:54,32.8,24.0,Pico W_11f0bb
1534,2025-10-24 16:00:16,32.6,24.1,Pico W_11f0bb
1535,2025-10-24 16:00:39,32.6,24.2,Pico W_11f0bb
1536,2025-10-24 16:01:01,32.8,23.7,Pico W_11f0bb
1537,2025-10-24 16:01:23,33.0,23.5,Pico W_11f0bb
1538,2025-10-24 16:01:46,33.3,23.4,Pico W_11f0bb
1539,2025-10-24 16:02:08,33.6,24.0,Pico W_11f0bb
1540,2025-10-24 16:02:31,33.9,23.4,Pico W_11f0bb
1541,2025-10-24 16:02:53,34.1,23.6,Pico W_11f0bb
1542,2025-10-24 16:03:15,34.3,23.7,Pico W_11f0bb
1543,2025-10-24 16:03:38,34.2,23.8,Pico W_11f0bb
1544,2025-10-24 16:04:00,34.0,24.0,Pico W_11f0bb
1545,2025-10-24 16:04:22,33.9,23.5,Pico W_11f0bb
1546,2025-10-24 16:04:45,33.7,23.4,Pico W_11f0bb
1547,2025-10-24 16:05:07,33.3,23.5,Pico W_11f0bb
1548,2025-10-24 16:05:29,32.9,24.8,Pico W_11f0bb
1549,2025-10-24 16:05:52,32.7,26.9,Pico W_11f0bb
1550,2025-10-24 16:06:14,32.6,25.2,Pico W_11f0bb
1551,2025-10-24 16:06:36,32.6,25.6,Pico W_11f0bb
1552,2025-10-24 16:06:59,32.8,25.1,Pico W_11f0bb
1553,2025-10-24 16:07:21,33.0,24.5,Pico W_11f0bb
1554,2025-10-24 16:07:43,33.2,24.1,Pico W_11f0bb
1555,2025-10-24 16:08:06,33.4,23.5,Pico W_11f0bb
1556,2025-10-24 16:08:28,33.5,23.2,Pico W_11f0bb
1557,2025-10-24 16:08:50,33.7,23.1,Pico W_11f0bb
1558,2025-10-24 16:09:13,33.8,22.7,Pico W_11f0bb
1559,2025-10-24 16:09:35,33.8,22.3,Pico W_11f0bb
1560,2025-10-24 16:09:57,33.9,22.1,Pico W_11f0bb
1561,2025-10-24 16:10:20,33.9,22.0,Pico W_11f0bb
1562,2025-10-24 16:10:42,33.8,22.1,Pico W_11f0bb
1563,2025-10-24 16:11:04,33.9,22.2,Pico W_11f0bb
1564,2025-10-24 16:11:27,33.9,22.3,Pico W_11f0bb
1565,2025-10-24 16:11:49,33.9,23.1,Pico W_11f0bb
1566,2025-10-24 16:12:11,33.9,22.9,Pico W_11f0bb
1567,2025-10-24 16:12:34,34.0,22.8,Pico W_11f0bb
1568,2025-10-24 16:12:56,34.1,22.7,Pico W_11f0bb
1569,2025-10-24 16:13:18,34.2,22.5,Pico W_11f0bb
1570,2025-10-24 16:13:41,34.2,23.5,Pico W_11f0bb
1571,2025-10-24 16:14:03,34.1,23.2,Pico W_11f0bb
1572,2025-10-24 16:14:25,34.0,23.0,Pico W_11f0bb
1573,2025-10-24 16:14:48,34.0,23.6,Pico W_11f0bb
1574,2025-10-24 16:15:10,34.0,23.1,Pico W_11f0bb
1575,2025-10-24 16:15:33,34.0,22.9,Pico W_11f0bb
1576,2025-10-24 16:15:55,34.0,22.8,Pico W_11f0bb
1577,2025-10-24 16:16:17,33.8,23.3,Pico W_11f0bb
1578,2025-10-24 16:16:40,33.8,24.2,Pico W_11f0bb
1579,2025-10-24 16:17:02,33.4,24.9,Pico W_11f0bb
1580,2025-10-24 16:17:24,33.3,24.3,Pico W_11f0bb
1581,2025-10-24 16:17:47,33.3,23.9,Pico W_11f0bb
1582,2025-10-24 16:18:09,33.4,23.8,Pico W_11f0bb
1583,2025-10-24 16:18:31,33.4,23.9,Pico W_11f0bb
1584,2025-10-24 16:18:54,33.5,23.9,Pico W_11f0bb
1585,2025-10-24 16:19:16,33.3,23.4,Pico W_11f0bb
1586,2025-10-24 16:19:38,33.2,23.9,Pico W_11f0bb
1587,2025-10-24 16:20:01,33.1,23.1,Pico W_11f0bb
1588,2025-10-24 16:20:23,33.3,22.4,Pico W_11f0bb
1589,2025-10-24 16:20:45,33.3,22.3,Pico W_11f0bb
1590,2025-10-24 16:21:08,33.4,22.7,Pico W_11f0bb
1591,2025-10-24 16:21:30,33.5,22.6,Pico W_11f0bb
1592,2025-10-24 16:21:52,33.5,23.0,Pico W_11f0bb
1593,2025-10-24 16:22:15,33.6,22.8,Pico W_11f0bb
1594,2025-10-24 16:22:37,33.7,22.4,Pico W_11f0bb
1595,2025-10-24 16:22:59,33.7,22.5,Pico W_11f0bb
1596,2025-10-24 16:23:22,33.6,22.9,Pico W_11f0bb
1597,2025-10-24 16:23:44,33.7,22.6,Pico W_11f0bb
1598,2025-10-24 16:24:06,33.6,22.2,Pico W_11f0bb
1599,2025-10-24 16:24:29,33.6,22.4,Pico W_11f0bb
1600,2025-10-24 16:24:51,33.5,22.7,Pico W_11f0bb
1601,2025-10-24 16:25:13,33.5,22.6,Pico W_11f0bb
1602,2025-10-24 16:25:36,33.4,23.4,Pico W_11f0bb
1603,2025-10-24 16:25:58,33.3,24.1,Pico W_11f0bb
1604,2025-10-24 16:26:20,33.1,24.9,Pico W_11f0bb
1605,2025-10-24 16:26:43,33.0,24.5,Pico W_11f0bb
1606,2025-10-24 16:27:05,32.9,23.9,Pico W_11f0bb
1607,2025-10-24 16:27:28,32.9,23.5,Pico W_11f0bb
1608,2025-10-24 16:27:50,33.1,23.1,Pico W_11f0bb
1609,2025-10-24 16:28:12,33.1,24.1,Pico W_11f0bb
1610,2025-10-24 16:28:35,33.0,24.2,Pico W_11f0bb
1611,2025-10-24 16:28:57,33.0,23.3,Pico W_11f0bb
1612,2025-10-24 16:29:19,33.0,23.1,Pico W_11f0bb
1613,2025-10-24 16:29:42,33.0,23.1,Pico W_11f0bb
1614,2025-10-24 16:30:04,33.0,24.4,Pico W_11f0bb
1615,2025-10-24 16:30:26,32.9,24.0,Pico W_11f0bb
1616,2025-10-24 16:30:49,32.7,24.8,Pico W_11f0bb
1617,2025-10-24 16:31:11,32.6,24.6,Pico W_11f0bb
1618,2025-10-24 16:31:33,32.3,23.6,Pico W_11f0bb
1619,2025-10-24 16:31:56,31.9,23.6,Pico W_11f0bb
1620,2025-10-24 16:32:18,31.7,23.6,Pico W_11f0bb
1621,2025-10-24 16:32:40,31.8,23.9,Pico W_11f0bb
1622,2025-10-24 16:33:03,31.9,25.5,Pico W_11f0bb
