"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"04/01/2023";"0600";"22,1";"";"";"85,0";"";"";"";"";"";"";"";"";"0,7";"";"";"";"0,0"
"04/01/2023";"0700";"22,0";"";"";"85,1";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"04/01/2023";"0800";"21,9";"";"";"85,1";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"04/01/2023";"0900";"21,8";"";"";"85,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2023";"1000";"22,0";"";"";"84,9";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"04/01/2023";"1100";"22,4";"";"";"83,7";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"04/01/2023";"1200";"21,9";"";"";"88,8";"";"";"";"";"";"";"";"";"1,9";"";"";"";"3,6"
"04/01/2023";"1300";"21,7";"";"";"91,9";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,8"
"04/01/2023";"1400";"22,2";"";"";"89,7";"";"";"";"";"";"";"";"";"0,6";"";"";"";"2,0"
"04/01/2023";"1500";"22,2";"";"";"88,4";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,2"
"04/01/2023";"1600";"23,7";"";"";"84,2";"";"";"";"";"";"";"";"";"0,6";"";"";"";"1,6"
"04/01/2023";"1700";"24,7";"";"";"81,4";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,2"
"04/01/2023";"1800";"26,0";"";"";"73,3";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2023";"1900";"23,6";"";"";"85,7";"";"";"";"";"";"";"";"";"0,7";"";"";"";"9,4"
"04/01/2023";"2000";"21,1";"";"";"93,9";"";"";"";"";"";"";"";"";"1,1";"";"";"";"23,8"
"04/01/2023";"2100";"21,3";"";"";"95,0";"";"";"";"";"";"";"";"";"0,2";"";"";"";"1,8"
"04/01/2023";"2200";"20,0";"";"";"93,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"2,4"
"04/01/2023";"2300";"18,8";"";"";"88,9";"";"";"";"";"";"";"";"";"1,5";"";"";"";"1,2"
"05/01/2023";"0000";"18,4";"";"";"88,3";"";"";"";"";"";"";"";"";"3,4";"";"";"";"0,6"
"05/01/2023";"0100";"18,2";"";"";"91,0";"";"";"";"";"";"";"";"";"0,2";"";"";"";"1,4"
"05/01/2023";"0200";"18,5";"";"";"90,0";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"05/01/2023";"0300";"18,6";"";"";"86,9";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,2"
"05/01/2023";"0400";"18,3";"";"";"86,9";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"05/01/2023";"0500";"18,0";"";"";"89,7";"";"";"";"";"";"";"";"";"0,1";"";"";"";"0,0"
"05/01/2023";"0600";"18,0";"";"";"91,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"05/01/2023";"0700";"18,1";"";"";"89,9";"";"";"";"";"";"";"";"";"0,1";"";"";"";"0,0"
"05/01/2023";"0800";"17,8";"";"";"90,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,4"
"05/01/2023";"0900";"18,0";"";"";"89,2";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,2"
"05/01/2023";"1000";"18,3";"";"";"84,6";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"05/01/2023";"1100";"19,0";"";"";"80,6";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"05/01/2023";"1200";"19,7";"";"";"75,2";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"05/01/2023";"1300";"20,5";"";"";"73,5";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"05/01/2023";"1400";"21,1";"";"";"71,0";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"05/01/2023";"1500";"20,6";"";"";"72,0";"";"";"";"";"";"";"";"";"2,4";"";"";"";"0,0"
"05/01/2023";"1600";"20,2";"";"";"78,2";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,2"
"05/01/2023";"1700";"20,0";"";"";"81,8";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,2"
"05/01/2023";"1800";"19,9";"";"";"82,2";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,2"
