"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/01/2025";"1200";"23,3";"";"";"78,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"1300";"25,3";"";"";"71,3";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"03/01/2025";"1400";"27,2";"";"";"65,9";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"03/01/2025";"1500";"28,6";"";"";"60,8";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"03/01/2025";"1600";"27,5";"";"";"66,1";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,2"
"03/01/2025";"1700";"25,9";"";"";"75,9";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,2"
"03/01/2025";"1800";"27,4";"";"";"71,6";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"03/01/2025";"1900";"25,2";"";"";"68,6";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"03/01/2025";"2000";"26,3";"";"";"66,4";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"03/01/2025";"2100";"26,3";"";"";"64,5";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"03/01/2025";"2200";"25,6";"";"";"66,2";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"03/01/2025";"2300";"24,5";"";"";"68,6";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"04/01/2025";"0000";"23,9";"";"";"76,0";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"04/01/2025";"0100";"23,7";"";"";"78,8";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"04/01/2025";"0200";"23,5";"";"";"79,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2025";"0300";"22,7";"";"";"81,2";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"04/01/2025";"0400";"22,4";"";"";"80,8";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2025";"0500";"22,0";"";"";"81,2";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"04/01/2025";"0600";"21,9";"";"";"80,0";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"04/01/2025";"0700";"21,8";"";"";"80,6";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"04/01/2025";"0800";"21,7";"";"";"81,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/01/2025";"0900";"21,7";"";"";"82,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/01/2025";"1000";"21,8";"";"";"82,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/01/2025";"1100";"23,0";"";"";"78,2";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"04/01/2025";"1200";"24,5";"";"";"72,5";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"04/01/2025";"1300";"25,8";"";"";"66,3";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
