"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/01/2022";"1800";"30,5";"";"";"59,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1900";"23,1";"";"";"88,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,5"
"03/01/2022";"2000";"23,1";"";"";"84,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"2100";"23,5";"";"";"79,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"2200";"22,8";"";"";"83,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"03/01/2022";"2300";"22,2";"";"";"85,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0000";"22,4";"";"";"88,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0100";"22,4";"";"";"87,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0200";"22,6";"";"";"85,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0300";"23,1";"";"";"83,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0400";"23,3";"";"";"81,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0500";"22,7";"";"";"83,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0600";"22,0";"";"";"85,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0700";"22,0";"";"";"86,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"0800";"22,5";"";"";"84,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
