Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
263;Pico W_F0BB;13/10/2025;11:22:21;25.5;68.3
264;Pico W_F0BB;13/10/2025;11:22:41;25.5;68.2
265;Pico W_F0BB;13/10/2025;11:23:01;25.6;68
266;Pico W_F0BB;13/10/2025;11:23:22;25.5;67.8
267;Pico W_F0BB;13/10/2025;11:23:42;25.3;68.1
268;Pico W_F0BB;13/10/2025;11:24:02;25.1;68.7
269;Pico W_F0BB;13/10/2025;11:24:23;25;69.2
270;Pico W_F0BB;13/10/2025;11:24:43;24.9;69
271;Pico W_F0BB;13/10/2025;11:25:03;24.8;69.2
272;Pico W_F0BB;13/10/2025;11:25:24;24.5;69.3
273;Pico W_F0BB;13/10/2025;11:25:44;24.5;69.8
274;Pico W_F0BB;13/10/2025;11:26:04;24.6;70.1
275;Pico W_F0BB;13/10/2025;11:26:25;24.7;70.1
276;Pico W_F0BB;13/10/2025;11:26:45;24.7;69.8
277;Pico W_F0BB;13/10/2025;11:27:05;24.8;69.7
278;Pico W_F0BB;13/10/2025;11:27:25;24.8;69.6
279;Pico W_F0BB;13/10/2025;11:27:46;24.9;69.6
280;Pico W_F0BB;13/10/2025;11:28:06;25;69.4
281;Pico W_F0BB;13/10/2025;11:28:26;25.1;69.1
282;Pico W_F0BB;13/10/2025;11:28:47;25.1;69
283;Pico W_F0BB;13/10/2025;11:29:07;25.2;69
284;Pico W_F0BB;13/10/2025;11:29:27;25.3;68.8
285;Pico W_F0BB;13/10/2025;11:29:48;25.3;68.6
286;Pico W_F0BB;13/10/2025;11:30:08;25.4;68.6
287;Pico W_F0BB;13/10/2025;11:30:28;25.4;68.4
288;Pico W_F0BB;13/10/2025;11:30:49;25.5;68.3
289;Pico W_F0BB;13/10/2025;11:31:09;25.5;68.2
290;Pico W_F0BB;13/10/2025;11:31:29;25.5;68.1
291;Pico W_F0BB;13/10/2025;11:31:49;25.5;68
292;Pico W_F0BB;13/10/2025;11:32:10;25.6;67.9
293;Pico W_F0BB;13/10/2025;11:32:30;25.7;67.6
294;Pico W_F0BB;13/10/2025;11:32:50;25.6;67.6
295;Pico W_F0BB;13/10/2025;11:33:11;25.6;67.6
296;Pico W_F0BB;13/10/2025;11:33:31;25.7;67.5
297;Pico W_F0BB;13/10/2025;11:33:51;25.7;67.4
298;Pico W_F0BB;13/10/2025;11:34:12;25.7;67.3
299;Pico W_F0BB;13/10/2025;11:34:32;25.7;67.3
300;Pico W_F0BB;13/10/2025;11:34:52;25.5;67.8
301;Pico W_F0BB;13/10/2025;11:35:12;25.4;68.3
302;Pico W_F0BB;13/10/2025;11:35:33;25.3;68.4
303;Pico W_F0BB;13/10/2025;11:35:53;25.3;68.7
304;Pico W_F0BB;13/10/2025;11:36:13;25.3;68.8
305;Pico W_F0BB;13/10/2025;11:36:34;25.2;68.5
306;Pico W_F0BB;13/10/2025;11:36:54;25.1;68.9
307;Pico W_F0BB;13/10/2025;11:37:14;25.2;69
308;Pico W_F0BB;13/10/2025;11:37:35;25.1;68.9
309;Pico W_F0BB;13/10/2025;11:37:55;25;69
310;Pico W_F0BB;13/10/2025;11:38:15;24.9;69
311;Pico W_F0BB;13/10/2025;11:38:36;24.9;69.4
312;Pico W_F0BB;13/10/2025;11:38:56;25;69.4
313;Pico W_F0BB;13/10/2025;11:39:16;25;69.3
314;Pico W_F0BB;13/10/2025;11:39:36;25;69.3
315;Pico W_F0BB;13/10/2025;11:39:57;24.8;69.4
316;Pico W_F0BB;13/10/2025;11:40:17;24.6;69.9
317;Pico W_F0BB;13/10/2025;11:40:37;24.6;70.1
318;Pico W_F0BB;13/10/2025;11:40:58;24.6;70.1
319;Pico W_F0BB;13/10/2025;11:41:18;24.7;70.2
320;Pico W_F0BB;13/10/2025;11:41:38;24.7;70.1
321;Pico W_F0BB;13/10/2025;11:41:59;24.7;69.9
322;Pico W_F0BB;13/10/2025;11:42:19;24.7;70
323;Pico W_F0BB;13/10/2025;11:42:39;24.8;70
324;Pico W_F0BB;13/10/2025;11:42:59;24.8;69.8
325;Pico W_F0BB;13/10/2025;11:43:20;24.9;69.9
326;Pico W_F0BB;13/10/2025;11:43:40;24.9;69.6
327;Pico W_F0BB;13/10/2025;11:44:00;25;69.3
328;Pico W_F0BB;13/10/2025;11:44:21;25.1;69.2
329;Pico W_F0BB;13/10/2025;11:44:41;25.2;69
330;Pico W_F0BB;13/10/2025;11:45:01;25.2;68.9
331;Pico W_F0BB;13/10/2025;11:45:22;25.2;68.8
332;Pico W_F0BB;13/10/2025;11:45:42;25.2;68.8
333;Pico W_F0BB;13/10/2025;11:46:02;25.3;68.6
334;Pico W_F0BB;13/10/2025;11:46:23;25.3;68.4
335;Pico W_F0BB;13/10/2025;11:46:43;25.3;68.4
336;Pico W_F0BB;13/10/2025;11:47:03;25.3;68.4
337;Pico W_F0BB;13/10/2025;11:47:23;25.3;68.5
338;Pico W_F0BB;13/10/2025;11:47:44;25.3;68.4
339;Pico W_F0BB;13/10/2025;11:48:04;25.3;68.5
340;Pico W_F0BB;13/10/2025;11:48:24;25.3;68.6
341;Pico W_F0BB;13/10/2025;11:48:45;25.3;68.4
342;Pico W_F0BB;13/10/2025;11:49:05;25.3;68.5
343;Pico W_F0BB;13/10/2025;11:49:25;25.3;68.4
344;Pico W_F0BB;13/10/2025;11:49:46;25.3;68.5
345;Pico W_F0BB;13/10/2025;11:50:06;25.3;68.6
346;Pico W_F0BB;13/10/2025;11:50:26;25.3;68.6
347;Pico W_F0BB;13/10/2025;11:50:47;25.3;68.6
