1155,2025-10-04,20:01:03,20.20,85.00
1156,2025-10-04,20:01:23,20.20,85.10
1157,2025-10-04,20:01:43,20.20,85.40
1158,2025-10-04,20:02:03,20.20,85.50
1159,2025-10-04,20:02:23,20.20,85.30
1160,2025-10-04,20:02:43,20.20,85.40
1161,2025-10-04,20:03:03,20.20,85.50
1162,2025-10-04,20:03:23,20.20,85.40
1163,2025-10-04,20:03:43,20.20,85.20
1164,2025-10-04,20:04:03,20.10,85.20
1165,2025-10-04,20:04:23,20.20,85.40
1166,2025-10-04,20:04:43,20.10,85.80
1167,2025-10-04,20:05:03,20.10,85.60
1168,2025-10-04,20:05:23,20.10,85.50
1169,2025-10-04,20:05:43,20.10,85.40
1170,2025-10-04,20:06:03,20.10,85.30
1171,2025-10-04,20:06:23,20.10,85.30
1172,2025-10-04,20:06:43,20.10,85.30
1173,2025-10-04,20:07:03,20.10,85.40
1174,2025-10-04,20:07:23,20.10,85.20
1175,2025-10-04,20:07:43,20.10,85.10
1176,2025-10-04,20:08:03,20.10,85.00
1177,2025-10-04,20:08:23,20.20,84.80
1178,2025-10-04,20:08:43,20.20,84.70
1179,2025-10-04,20:09:03,20.10,84.50
1180,2025-10-04,20:09:23,20.10,84.60
1181,2025-10-04,20:09:43,20.10,84.60
1182,2025-10-04,20:10:03,20.10,84.60
1183,2025-10-04,20:10:23,20.10,84.70
1184,2025-10-04,20:10:43,20.10,84.60
1185,2025-10-04,20:11:03,20.10,84.60
1186,2025-10-04,20:11:23,20.10,84.60
1187,2025-10-04,20:11:43,20.10,84.20
1188,2025-10-04,20:12:02,20.10,84.10
1189,2025-10-04,20:12:22,20.10,84.10
1190,2025-10-04,20:12:42,20.00,84.20
1191,2025-10-04,20:13:02,20.00,84.40
1192,2025-10-04,20:13:22,20.10,84.20
1193,2025-10-04,20:13:42,20.00,83.90
1194,2025-10-04,20:14:02,20.00,83.50
1195,2025-10-04,20:14:22,20.00,83.50
1196,2025-10-04,20:14:42,20.00,82.90
1197,2025-10-04,20:15:02,20.00,82.60
1198,2025-10-04,20:15:22,20.00,82.50
1199,2025-10-04,20:15:42,20.10,82.60
1200,2025-10-04,20:16:02,20.00,82.70
1201,2025-10-04,20:16:22,20.00,82.80
1202,2025-10-04,20:16:42,20.00,82.90
1203,2025-10-04,20:17:02,20.00,83.20
1204,2025-10-04,20:17:22,20.00,83.40
1205,2025-10-04,20:17:42,20.00,83.50
1206,2025-10-04,20:18:02,20.00,83.50
1207,2025-10-04,20:18:22,20.00,83.50
1208,2025-10-04,20:18:42,19.90,83.60
1209,2025-10-04,20:19:02,20.00,83.90
1210,2025-10-04,20:19:22,19.90,84.40
1211,2025-10-04,20:19:42,19.90,84.40
1212,2025-10-04,20:20:02,19.90,84.30
1213,2025-10-04,20:20:22,19.90,84.40
1214,2025-10-04,20:20:42,19.90,84.40
1215,2025-10-04,20:21:02,19.90,84.50
1216,2025-10-04,20:21:22,19.90,84.40
1217,2025-10-04,20:21:42,19.90,84.40
1218,2025-10-04,20:22:02,19.80,84.70
1219,2025-10-04,20:22:22,19.90,85.00
1220,2025-10-04,20:22:42,19.90,86.00
1221,2025-10-04,20:23:02,19.80,86.10
1222,2025-10-04,20:23:22,19.80,86.00
1223,2025-10-04,20:23:42,19.80,85.90
1224,2025-10-04,20:24:02,19.80,85.70
1225,2025-10-04,20:24:22,19.80,85.60
1226,2025-10-04,20:24:42,19.80,85.50
1227,2025-10-04,20:25:02,19.80,85.60
1228,2025-10-04,20:25:22,19.70,85.80
1229,2025-10-04,20:25:42,19.80,86.20
1230,2025-10-04,20:26:02,19.80,86.30
1231,2025-10-04,20:26:22,19.80,85.90
1232,2025-10-04,20:26:42,19.80,85.80
1233,2025-10-04,20:27:02,19.80,85.50
1234,2025-10-04,20:27:22,19.80,85.60
1235,2025-10-04,20:27:42,19.80,86.20
1236,2025-10-04,20:28:02,19.80,86.30
1237,2025-10-04,20:28:22,19.80,86.10
1238,2025-10-04,20:28:42,19.80,85.90
1239,2025-10-04,20:29:02,19.80,85.70
1240,2025-10-04,20:29:22,19.70,85.60
1241,2025-10-04,20:29:42,19.70,85.60
1242,2025-10-04,20:30:02,19.80,85.60
1243,2025-10-04,20:30:22,19.70,85.50
1244,2025-10-04,20:30:42,19.80,85.40
1245,2025-10-04,20:31:02,19.80,85.30
1246,2025-10-04,20:31:22,19.80,85.20
1247,2025-10-04,20:31:42,19.70,85.10
1248,2025-10-04,20:32:02,19.70,85.10
1249,2025-10-04,20:32:22,19.70,85.60
1250,2025-10-04,20:32:42,19.70,85.80
1251,2025-10-04,20:33:02,19.70,86.20
1252,2025-10-04,20:33:22,19.70,86.20
1253,2025-10-04,20:33:42,19.70,85.90
1254,2025-10-04,20:34:02,19.70,85.90
1255,2025-10-04,20:34:22,19.70,85.90
1256,2025-10-04,20:34:42,19.70,85.90
1257,2025-10-04,20:35:02,19.60,86.00
1258,2025-10-04,20:35:22,19.60,86.00
1259,2025-10-04,20:35:42,19.60,85.60
1260,2025-10-04,20:36:02,19.60,85.70
1261,2025-10-04,20:36:22,19.60,86.00
1262,2025-10-04,20:36:42,19.60,85.90
1263,2025-10-04,20:37:02,19.60,85.90
1264,2025-10-04,20:37:22,19.60,85.90
1265,2025-10-04,20:37:42,19.60,85.80
1266,2025-10-04,20:38:02,19.60,85.80
1267,2025-10-04,20:38:22,19.60,85.70
1268,2025-10-04,20:38:42,19.50,85.70
1269,2025-10-04,20:39:02,19.60,85.70
1270,2025-10-04,20:39:22,19.60,85.70
1271,2025-10-04,20:39:42,19.60,85.60
1272,2025-10-04,20:40:02,19.60,85.50
1273,2025-10-04,20:40:22,19.60,85.40
1274,2025-10-04,20:40:42,19.60,85.50
1275,2025-10-04,20:41:02,19.50,85.40
1276,2025-10-04,20:41:22,19.60,85.40
1277,2025-10-04,20:41:42,19.50,85.40
1278,2025-10-04,20:42:02,19.50,85.30
1279,2025-10-04,20:42:22,19.50,85.30
1280,2025-10-04,20:42:42,19.50,85.50
1281,2025-10-04,20:43:02,19.50,85.40
1282,2025-10-04,20:43:22,19.50,85.40
1283,2025-10-04,20:43:42,19.50,86.00
1284,2025-10-04,20:44:02,19.50,86.50
1285,2025-10-04,20:44:22,19.50,86.90
1286,2025-10-04,20:44:42,19.50,87.20
1287,2025-10-04,20:45:02,19.50,87.40
1288,2025-10-04,20:45:22,19.50,87.10
1289,2025-10-04,20:45:42,19.50,86.90
1290,2025-10-04,20:46:02,19.50,86.70
1291,2025-10-04,20:46:22,19.50,86.50
1292,2025-10-04,20:46:42,19.50,86.50
1293,2025-10-04,20:47:02,19.50,86.30
1294,2025-10-04,20:47:22,19.50,86.40
1295,2025-10-04,20:47:42,19.50,86.40
1296,2025-10-04,20:48:02,19.50,86.30
1297,2025-10-04,20:48:22,19.50,86.30
1298,2025-10-04,20:48:42,19.50,86.30
1299,2025-10-04,20:49:02,19.40,86.40
1300,2025-10-04,20:49:22,19.40,86.60
